paper_id,has_pdf,dataset;method,number_citations,booktitle,pdf_url,year,title,type,authors
conf_icse_OlivetoGBPL11,false,2;2,-1,ICSE,http://doi.acm.org/10.1145/1985793.1985913,2011,'Identifying method friendships to remove the feature envy bad smell',inproceedings,Rocco Oliveto;Malcom Gethers;Gabriele Bavota;Denys Poshyvanyk;Andrea De Lucia
conf_icse_LittlewoodS00a,false,0;0,-1,ICSE,http://doi.acm.org/10.1145/337180.337864,2000,'Fault tolerance via diversity against design faults (tutorial session): design principles and reliability assessment',inproceedings,Bev Littlewood;Lorenzo Strigini
conf_icse_Curtis84,false,0;5,-1,ICSE,http://dl.acm.org/citation.cfm?id=801956,1984,'Fifteen years of psychology in software engineering: individual differences and cognitive science',inproceedings,Bill Curtis
conf_icse_RahmanD11,false,2;5,-1,ICSE,http://doi.acm.org/10.1145/1985793.1985860,2011,"'Ownership, experience and defects: a fine-grained study of authorship'",inproceedings,Foyzur Rahman;Premkumar T. Devanbu
conf_icse_AvgerinosRCB14,false,3;7,-1,ICSE,http://doi.acm.org/10.1145/2568225.2568293,2014,'Enhancing symbolic execution with veritesting',inproceedings,Thanassis Avgerinos;Alexandre Rebert;Sang Kil Cha;David Brumley
conf_icse_Ciancarini05,false,0;0,-1,ICSE,http://doi.acm.org/10.1145/1062455.1062584,2005,'On the education of future software engineers',inproceedings,Paolo Ciancarini
conf_icse_EngelmannSL97,false,2;2,-1,ICSE,http://doi.acm.org/10.1145/253228.253457,1997,'Bootstrap: four years of assessment experience',inproceedings,Franz Engelmann;Hans Stienen;Ernst Lebsanft
conf_icse_Zeil84,false,6;9,-1,ICSE,http://dl.acm.org/citation.cfm?id=801979,1984,'Perturbation testing for computation errors',inproceedings,Steven J. Zeil
conf_icse_MizunoKTS00,false,2;1,-1,ICSE,http://doi.acm.org/10.1145/337180.337226,2000,'Characterization of risky projects based on project managers' evaluation',inproceedings,Osamu Mizuno;Tohru Kikuno;Yasunari Takagi;Keishi Sakamoto
conf_icse_DorrKLGDH08,false,2;9,-1,ICSE,http://doi.acm.org/10.1145/1368088.1368177,2008,'Supporting requirements engineering for medical products: early consideration of user-perceived quality',inproceedings,Jörg Dörr;Daniel Kerkow;Dennis Landmann;Christian Graf 0001;Christian Denger;Anne Hoffmann
conf_icse_LeonhardtKN95,false,2;0,-1,ICSE,http://doi.acm.org/10.1145/225014.225038,1995,'Decentralised process enactment in a multi-perspective development environment',inproceedings,Ulf Leonhardt;Jeff Kramer;Bashar Nuseibeh
conf_icse_Fox05,false,0;0,-1,ICSE,http://doi.acm.org/10.1145/1062455.1062462,2005,'Addressing software dependability with statistical and machine learning techniques',inproceedings,Armando Fox
conf_icse_Freund08,false,2;4,-1,ICSE,http://doi.acm.org/10.1145/1368088.1368168,2008,'Mulit-level system integration based on autosar',inproceedings,Ulrich Freund
conf_icse_NakamichiSSM06,false,1;3,-1,ICSE,http://doi.acm.org/10.1145/1134365,2006,'Detecting low usability web pages using quantitative data of users' behavior',inproceedings,Noboru Nakamichi;Kazuyuki Shima;Makoto Sakai;Ken-ichi Matsumoto
conf_icse_Blum84,false,16;31,-1,ICSE,http://dl.acm.org/citation.cfm?id=802015,1984,'Three paradigms for developing information systems',inproceedings,Bruce I. Blum
conf_icse_Jazayeri76,false,0;2,-1,ICSE,http://dl.acm.org/citation.cfm?id=807690,1976,'Formal specification and automatic programming',inproceedings,Mehdi Jazayeri
conf_icse_McIntoshANKH11,false,2;2,-1,ICSE,http://doi.acm.org/10.1145/1985793.1985813,2011,'An empirical study of build maintenance effort',inproceedings,Shane McIntosh;Bram Adams;Thanh H. D. Nguyen;Yasutaka Kamei;Ahmed E. Hassan
conf_icse_PaceC02,false,0;0,-1,ICSE,http://doi.acm.org/10.1145/581339.581468,2002,"'An object-oriented bridge among architectural styles, aspects and frameworks'",inproceedings,J. Andrés Díaz Pace;Marcelo R. Campo
conf_icse_CordeiroF11,false,5;5,-1,ICSE,http://doi.acm.org/10.1145/1985793.1985839,2011,'Verifying multi-threaded software using smt-based context-bounded model checking',inproceedings,Lucas C. Cordeiro;Bernd Fischer 0002
conf_icse_AbrahamE06,false,3;7,-1,ICSE,http://doi.acm.org/10.1145/1134312,2006,'Inferring templates from spreadsheets',inproceedings,Robin Abraham;Martin Erwig
conf_icse_RobillardM16,false,0;5,-1,ICSE,http://doi.acm.org/10.1145/2884781.2884792,2016,"'Disseminating architectural knowledge on open-source projects: a case study of the book ""architecture of open-source applications""'",inproceedings,Martin P. Robillard;Nenad Medvidovic
conf_icse_BenestadH11,false,2;2,-1,ICSE,http://doi.acm.org/10.1145/1985793.1985901,2011,'A comparison of model-based and judgment-based release planning in incremental software projects',inproceedings,Hans Christian Benestad;Jo Erskine Hannay
conf_icse_BianchiW76,false,6;9,-1,ICSE,http://dl.acm.org/citation.cfm?id=807674,1976,'A user's viewpoint on the programmer's workbench',inproceedings,M. H. Bianchi;J. L. Wood
conf_icse_Kummel76,false,0;5,-1,ICSE,http://dl.acm.org/citation.cfm?id=807731,1976,'Improved updating in relational dat base systems by deuter-shere algorithms',inproceedings,Peter Kümmel
conf_icse_LiuZ11,false,0;1,-1,ICSE,http://doi.acm.org/10.1145/1985793.1985957,2011,'Program analysis: from qualitative analysis to quantitative analysis',inproceedings,Sheng Liu;Jian Zhang
conf_icse_Kishida90,false,0;1,-1,ICSE,http://dl.acm.org/citation.cfm?id=100347,1990,'Technology transfer aspects of environment construction',inproceedings,Kouichi Kishida
conf_icse_JingYZWL14,false,3;8,-1,ICSE,http://doi.acm.org/10.1145/2568225.2568320,2014,'Dictionary learning based software defect prediction',inproceedings,Xiao-Yuan Jing;Shi Ying;Zhi-Wu Zhang;Shanshan Wu;Jin Liu
conf_icse_KimBDA16,false,0;0,-1,ICSE,http://doi.acm.org/10.1145/2884781.2884802,2016,'Improving refactoring speed by 10x',inproceedings,Jongwook Kim;Don S. Batory;Danny Dig;Maider Azanza
conf_icse_XiaoZZ11,false,1;3,-1,ICSE,http://doi.acm.org/10.1145/1985793.1985938,2011,'Tracking data structures for postmortem analysis',inproceedings,Xiao Xiao;Jinguo Zhou;Charles Zhang
conf_icse_SchwankeCGHSW01,false,3;6,-1,ICSE,http://doi.acm.org/10.1145/74587.74640,1989,'Configuration management in biin sms',inproceedings,Robert W. Schwanke;Ellis S. Cohen;Raimund Gluecker;William M. Hasling;D. A. Son;Michael E. Wagner
conf_icse_HolmesM05,false,13;12,-1,ICSE,http://doi.acm.org/10.1145/1062455.1062491,2005,'Using structural context to recommend source code examples',inproceedings,Reid Holmes;Gail C. Murphy
conf_icse_GurrT00,false,2;4,-1,ICSE,http://doi.acm.org/10.1145/337180.337371,2000,'Towards the principled design of software engineering diagrams',inproceedings,Corin A. Gurr;Konstantinos Tourlas
conf_icse_BratthallGHJKMOZA02,false,8;15,-1,ICSE,http://doi.acm.org/10.1145/581339.581416,2002,'Integrating hundred's of product through one architecture: the industrial it architecture',inproceedings,Lars Bratthall;Robert van der Geest;Holger Hofmann;Edgar Jellum;Zbigniew Korendo;Robert Martinez;Michal Orkisz;Christian Zeidler;Johan S. Andersson
conf_icse_HuangMSZ14,false,4;14,-1,ICSE,http://doi.acm.org/10.1145/2568225.2568232,2014,'Performance regression testing target prioritization via performance risk analysis',inproceedings,Peng Huang;Xiao Ma;Dongcai Shen;Yuanyuan Zhou
conf_icse_KoM08,false,3;8,-1,ICSE,http://doi.acm.org/10.1145/1368088.1368130,2008,'Debugging reinvented: asking and answering why and why not questions about program behavior',inproceedings,Andrew Jensen Ko;Brad A. Myers
conf_icse_LaymanBZF11,false,7;12,-1,ICSE,http://doi.acm.org/10.1145/1985793.1985881,2011,'A case study of measuring process risk for early insights into software safety',inproceedings,Lucas Layman;Victor R. Basili;Marvin V. Zelkowitz;Karen L. Fisher
conf_icse_MarcaM82,false,7;8,-1,ICSE,http://dl.acm.org/citation.cfm?id=807756,1982,'Static and dynamic data modeling for information system design',inproceedings,David A. Marca;Clement L. McGowan
conf_icse_MeadSRBER00,false,0;7,-1,ICSE,http://doi.acm.org/10.1145/337180.337504,2000,'Shortages of qualified software engineering faculty and practitioners (panel session): challenges in breaking the cycle',inproceedings,Nancy R. Mead;Hossein Saiedian;Günther Ruhe;Donald J. Bagert;Helen M. Edwards;Michael Ryan
conf_icse_MaOK06,false,3;5,-1,ICSE,http://doi.acm.org/10.1145/1134425,2006,'Mujava: a mutation system for java',inproceedings,Yu-Seung Ma;Jeff Offutt;Yong Rae Kwon
conf_icse_SchmidBKB00,false,2;7,-1,ICSE,http://doi.acm.org/10.1145/337180.337461,2000,'Introducng a software modeling concept in a medium-sized company',inproceedings,Klaus Schmid;Ulrike Becker-Kornstaedt;Peter Knauber;Florian Bernauer
conf_icse_NaminAM08,false,3;4,-1,ICSE,http://doi.acm.org/10.1145/1368088.1368136,2008,'Sufficient mutation operators for measuring test effectiveness',inproceedings,Akbar Siami Namin;James H. Andrews;Duncan J. Murdoch
conf_icse_Elshoff84,false,0;1,-1,ICSE,http://dl.acm.org/citation.cfm?id=801983,1984,'Characteristic program complexity measures',inproceedings,James L. Elshoff
conf_icse_LavazzaB05,false,0;0,-1,ICSE,http://doi.acm.org/10.1145/1062455.1062507,2005,'Automated support for process-aware definition and execution of measurement plans',inproceedings,Luigi Lavazza;Giancarlo Barresi
conf_icse_WuSG11,false,1;2,-1,ICSE,http://doi.acm.org/10.1145/1985793.1985960,2011,'Empirical results on the study of software vulnerabilities',inproceedings,Yan Wu;Harvey P. Siy;Robin A. Gandhi
conf_icse_HerndonK78,false,2;5,-1,ICSE,http://dl.acm.org/citation.cfm?id=803211,1978,'Analysis of error remediation expenditures during validation',inproceedings,Mary Anne Herndon;Ann P. Keenan
conf_icse_TamaiUI05,false,5;8,-1,ICSE,http://doi.acm.org/10.1145/1062455.1062498,2005,'An adaptive object model with dynamic role binding',inproceedings,Tetsuo Tamai;Naoyasu Ubayashi;Ryoichi Ichiyama
conf_icse_PerpichPPVW97,false,2;2,-1,ICSE,http://doi.acm.org/10.1145/253228.253234,1997,"'Anywhere, anytime code inspections: using the web to remove inspection bottlenecks in large-scale software development'",inproceedings,James Perpich;Dewayne E. Perry;Adam A. Porter;Lawrence G. Votta;Michael W. Wade
conf_icse_MurtazaMGL11,false,1;1,-1,ICSE,http://doi.acm.org/10.1145/1985793.1985959,2011,'Diagnosing new faults using mutants and prior faults',inproceedings,Syed Shariyar Murtaza;Nazim H. Madhavji;Mechelle Gittens;Zude Li
conf_icse_KishidaKMMOSSTW88,false,5;10,-1,ICSE,http://dl.acm.org/citation.cfm?id=55831,1988,'Sda: a novel approach to software environment design and construction',inproceedings,Kouichi Kishida;Takuya Katayama;Masatoshi Matsuo;Isao Miyamoto;Koichiro Ochimizu;Nobuo Saito;John H. Sayler;Koji Torii;Lloyd G. Williams
conf_icse_FischerL97,false,0;1,-1,ICSE,http://doi.acm.org/10.1145/253228.253813,1997,'Formal methods for broadband and multimedia systems (tutorial)',inproceedings,Stefan Fischer 0001;Stefan Leue
conf_icse_Thomas00,false,0;4,-1,ICSE,http://doi.acm.org/10.1145/337180.337630,2000,'The implication of different learning styles on the modeling of object-oriented systems (poster)',inproceedings,Lynda Thomas
conf_icse_ZhouM11,false,3;1,-1,ICSE,http://doi.acm.org/10.1145/1985793.1985831,2011,'Does the initial environment impact the future of developers',inproceedings,Minghui Zhou;Audris Mockus
conf_icse_PottsBCM85,false,0;0,-1,ICSE,http://dl.acm.org/citation.cfm?id=319593,1985,'Discrete event simulation as a means of validating jsd design specifications',inproceedings,Colin Potts;A. Bartlett;B. H. Cherrie;Roy MacLean
conf_icse_Duala-EkokoR08,false,7;6,-1,ICSE,http://doi.acm.org/10.1145/1368088.1368218,2008,'Clonetracker: tool support for code clone management',inproceedings,Ekwa Duala-Ekoko;Martin P. Robillard
conf_icse_ArztB14,false,4;7,-1,ICSE,http://doi.acm.org/10.1145/2568225.2568243,2014,'Reviser: efficiently updating ide-/ifds-based data-flow analyses in response to incremental program changes',inproceedings,Steven Arzt;Eric Bodden
conf_icse_UemuraO84,false,0;3,-1,ICSE,http://dl.acm.org/citation.cfm?id=801955,1984,'A cooperative approach to software development by application engineers and software engineers',inproceedings,K. Uemura;M. Ohori
conf_icse_JorgesMS06,false,2;5,-1,ICSE,http://doi.acm.org/10.1145/1134422,2006,'Formulabuilder: a tool for graph-based modelling and generation of formulae',inproceedings,Sven Jörges;Tiziana Margaria;Bernhard Steffen
conf_icse_Panzl76,false,0;0,-1,ICSE,http://dl.acm.org/citation.cfm?id=807721,1976,'Test procedures: a new approach to software verification',inproceedings,David J. Panzl
conf_icse_JefferyL79,false,3;8,-1,ICSE,http://dl.acm.org/citation.cfm?id=802961,1979,'An inter-organizational comparison of programming productivity',inproceedings,D. Ross Jeffery;M. J. Lawrence
conf_icse_VernerC97,false,0;7,-1,ICSE,http://doi.acm.org/10.1145/253228.253378,1997,'The effect of department size on developer attitudes to prototyping',inproceedings,June M. Verner;Narciso Cerpa
conf_icse_Abrial06,false,1;8,-1,ICSE,http://doi.acm.org/10.1145/1134406,2006,"'Formal methods in industry: achievements, problems, future'",inproceedings,Jean-Raymond Abrial
conf_icse_PearceL92,false,0;0,-1,ICSE,http://doi.acm.org/10.1145/143062.143121,1992,'The property vector specification of a multiset iterator',inproceedings,Trevor W. Pearce;David Alex Lamb
conf_icse_Miyamoto78,false,3;18,-1,ICSE,http://dl.acm.org/citation.cfm?id=803189,1978,'Toward an effective software reliability evaluation',inproceedings,Isao Miyamoto
conf_icse_SherrellS05,false,1;2,-1,ICSE,http://doi.acm.org/10.1145/1062455.1062569,2005,'Will earlier projects plus a disciplined process enforce se principles throughout the cs curriculum?',inproceedings,Linda B. Sherrell;Sajjan G. Shiva
conf_icse_HedleyH85,false,4;8,-1,ICSE,http://dl.acm.org/citation.cfm?id=319648,1985,'The causes and effects of infeasible paths in computer programs',inproceedings,David Hedley;Michael A. Hennell
conf_icse_Sullivan05,false,1;6,-1,ICSE,http://doi.acm.org/10.1145/1062455.1062610,2005,'7th international workshop on economics-driven software engineering research',inproceedings,Kevin J. Sullivan
conf_icse_EbertM05,false,0;0,-1,ICSE,http://doi.acm.org/10.1145/1062455.1062554,2005,'Requirements uncertainty: influencing factors and concrete improvements',inproceedings,Christof Ebert;Jozef De Man
conf_icse_Browne76,false,0;5,-1,ICSE,http://dl.acm.org/citation.cfm?id=807665,1976,'A critical overview of computer performance evaluation',inproceedings,James C. Browne
conf_icse_MauleER08,false,9;5,-1,ICSE,http://doi.acm.org/10.1145/1368088.1368150,2008,'Impact analysis of database schema changes',inproceedings,Andy Maule;Wolfgang Emmerich;David S. Rosenblum
conf_icse_HeWYZ14,false,5;1,-1,ICSE,http://doi.acm.org/10.1145/2568225.2568253,2014,'Symbolic assume-guarantee reasoning through bdd learning',inproceedings,Fei He;Bow-Yaw Wang;Liangze Yin;Lei Zhu
conf_icse_HulkkoA05,false,1;0,-1,ICSE,http://doi.acm.org/10.1145/1062455.1062545,2005,'A multiple case study on the impact of pair programming on product quality',inproceedings,Hanna Hulkko;Pekka Abrahamsson
conf_icse_IrvineB76,false,0;0,-1,ICSE,http://dl.acm.org/citation.cfm?id=807642,1976,'Automated software engineering through structured data management (abstract)',inproceedings,C. A. Irvine;John W. Brackett
conf_icse_CsallnerTS08,false,2;6,-1,ICSE,http://doi.acm.org/10.1145/1368088.1368127,2008,'Dysy: dynamic symbolic execution for invariant inference',inproceedings,Christoph Csallner;Nikolai Tillmann;Yannis Smaragdakis
conf_icse_SullivanSM97,false,5;10,-1,ICSE,http://doi.acm.org/10.1145/253228.253433,1997,'Using formal methods to reason about architectural standards',inproceedings,Kevin J. Sullivan;John Socha;Mark Marchukov
conf_icse_Finkelstein01,false,1;1,-1,ICSE,http://doi.acm.org/10.1145/74587.74645,1989,"'""not waving but drowning"": representation schemes for modelling software development'",inproceedings,Anthony Finkelstein
conf_icse_Choudhary11,false,2;4,-1,ICSE,http://doi.acm.org/10.1145/1985793.1986024,2011,'Detecting cross-browser issues in web applications',inproceedings,Shauvik Roy Choudhary
conf_icse_YauCC76,false,3;18,-1,ICSE,http://dl.acm.org/citation.cfm?id=807716,1976,'An approach to error-resistant software design',inproceedings,Stephen S. Yau;R. C. Cheung;D. C. Cochrane
conf_icse_Runge82,false,2;2,-1,ICSE,http://dl.acm.org/citation.cfm?id=807785,1982,'The inspection metho applied to small projects',inproceedings,B. Runge
conf_icse_MehandjievBH06,false,1;1,-1,ICSE,http://doi.acm.org/10.1145/1134477,2006,'Second international workshop on interdisciplinary software engineering research (wiser)',inproceedings,Nikolay Mehandjiev;Pearl Brereton;John G. Hosking
conf_icse_BerlinerZ87,false,7;11,-1,ICSE,http://dl.acm.org/citation.cfm?id=41771,1987,'An experiment in technology transfer: paisley specification of requirements for an undersea lightwave cable system',inproceedings,E. F. Berliner;Pamela Zave
conf_icse_Venkatagiri06,false,5;11,-1,ICSE,http://doi.acm.org/10.1145/1134382,2006,'Engineering the software requirements of nonprofits: a service-learning approach',inproceedings,Shankar Venkatagiri
conf_icse_HassanH02,false,5;8,-1,ICSE,http://doi.acm.org/10.1145/581339.581383,2002,'Architecture recovery of web applications',inproceedings,Ahmed E. Hassan;Richard C. Holt
conf_icse_RamilL00,false,0;0,-1,ICSE,http://doi.acm.org/10.1145/337180.337633,2000,'Effort estimation from change records of evolving software (poster)',inproceedings,Juan F. Ramil;M. M. Lehman
conf_icse_DAgapayeff79,false,6;10,-1,ICSE,http://dl.acm.org/citation.cfm?id=802955,1979,'On microprocessors: a platform for true program portability with examples from microcobal',inproceedings,A. D'Agapayeff
conf_icse_PenedoBE81,false,5;4,-1,ICSE,http://dl.acm.org/citation.cfm?id=802524,1981,'An algorithm to support code-skeleton generation for concurrent systems',inproceedings,Maria Heloisa (Lolo) Penedo;Daniel M. Berry;Gerald Estrin
conf_icse_SaxenaB76,false,2;2,-1,ICSE,http://dl.acm.org/citation.cfm?id=807648,1976,'Verification of a monitor specification',inproceedings,A. R. Saxena;Thomas H. Bredt
conf_icse_ZouZ06,false,0;2,-1,ICSE,http://doi.acm.org/10.1145/1134417,2006,'A framework for automatic generation of evolvable e-commerce workplaces using business processes',inproceedings,Ying Zou;Qi Zhang
conf_icse_Gamma05,false,0;0,-1,ICSE,http://doi.acm.org/10.1145/1062455.1062459,2005,"'Agile, open source, distributed, and on-time: inside the eclipse development process'",inproceedings,Erich Gamma
conf_icse_HarrisonW06,false,0;2,-1,ICSE,http://doi.acm.org/10.1145/1134485,2006,'Workshop on technology transfer in software engineering',inproceedings,Warren Harrison;Roel Wieringa
conf_icse_Xiao11,false,1;4,-1,ICSE,http://doi.acm.org/10.1145/1985793.1986035,2011,'Problem identification for structural test generation: first step towards cooperative developer testing',inproceedings,Xusheng Xiao
conf_icse_Gentleman97,false,1;6,-1,ICSE,http://doi.acm.org/10.1145/253228.253541,1997,'Effective use of cots (commercial-off-the-shelf) software components in long lived systems (tutorial)',inproceedings,W. Morven Gentleman
conf_icse_Howden01,false,0;0,-1,ICSE,http://doi.acm.org/10.1145/74587.74635,1989,'Error-based validation completeness',inproceedings,William E. Howden
conf_icse_CarzanigaGGMP14,false,6;6,-1,ICSE,http://doi.acm.org/10.1145/2568225.2568287,2014,'Cross-checking oracles from intrinsic software redundancy',inproceedings,Antonio Carzaniga;Alberto Goffi;Alessandra Gorla;Andrea Mattavelli;Mauro Pezzè
conf_icse_DanielDGJJMNTM11,false,1;6,-1,ICSE,http://doi.acm.org/10.1145/1985793.1985978,2011,'Reassert: a tool for repairing broken unit tests',inproceedings,Brett Daniel;Danny Dig;Tihomir Gvero;Vilas Jagannath;Johnston Jiaa;Damion Mitchell;Jurand Nogiec;Shin Hwei Tan;Darko Marinov
conf_icse_SchillerDCE14,false,8;10,-1,ICSE,http://doi.acm.org/10.1145/2568225.2568285,2014,'Case studies and tools for contract specifications',inproceedings,Todd W. Schiller;Kellen Donohue;Forrest Coward;Michael D. Ernst
conf_icse_SunazukaAY85,false,0;0,-1,ICSE,http://dl.acm.org/citation.cfm?id=319605,1985,'Software quality assessment technology',inproceedings,T. Sunazuka;Motoei Azuma;Noriko Yamagishi
conf_icse_Dowson90,false,1;2,-1,ICSE,http://dl.acm.org/citation.cfm?id=100322,1990,'Experience using the graphite meta-tool (experience report)',inproceedings,Mark Dowson
conf_icse_GraySF00,false,0;0,-1,ICSE,http://doi.acm.org/10.1145/337180.337822,2000,'The second international symposium on constructing software engineering tools (coset2000)',inproceedings,Jonathan Gray;Louise Scott;Ian Ferguson
