paper_id,has_pdf,dataset;method,number_citations,booktitle,pdf_url,year,title,type,authors
conf_www_ZengXZ03,false,2;5,-1,WWW,http://doi.acm.org/10.1145/775152.775243,2003,'Similarity measure and instance selection for collaborative filtering',inproceedings,Chun Zeng;Chun-Xiao Xing;Li-Zhu Zhou
conf_www_KimCD05,false,1;2,-1,WWW,http://doi.acm.org/10.1145/1060745.1060795,2005,'Topic segmentation of message hierarchies for indexing and navigation support',inproceedings,Jong Wook Kim;K. Selçuk Candan;Mehmet Emin Dönderler
conf_www_SunXLYZC07,false,1;1,-1,WWW,http://doi.acm.org/10.1145/1242572.1242735,2007,'Causal relation of queries from temporal logs',inproceedings,Yizhou Sun;Kunqing Xie;Ning Liu;Shuicheng Yan;Benyu Zhang;Zheng Chen
conf_www_DasDGR07,false,9;10,-1,WWW,http://doi.acm.org/10.1145/1242572.1242610,2007,'Google news personalization: scalable online collaborative filtering',inproceedings,Abhinandan Das;Mayur Datar;Ashutosh Garg;Shyamsundar Rajaram
conf_www_YangLWK07,false,0;1,-1,WWW,http://doi.acm.org/10.1145/1242572.1242767,2007,'Towards efficient dominant relationship exploration of the product items on the web',inproceedings,Zhenglu Yang;Lin Li 0001;Botao Wang;Masaru Kitsuregawa
conf_www_Faloutsos14,false,0;0,-1,WWW,http://doi.acm.org/10.1145/2566486.2576889,2014,"'Large graph mining: patterns, cascades, fraud detection, and algorithms'",inproceedings,Christos Faloutsos
conf_www_WhiteHSH14,false,3;6,-1,WWW,http://doi.acm.org/10.1145/2566486.2568022,2014,'From devices to people: attribution of search activity in multi-user settings',inproceedings,Ryen W. White;Ahmed Hassan Awadallah;Adish Singla;Eric Horvitz
conf_www_DoL14,false,4;12,-1,WWW,http://doi.acm.org/10.1145/2566486.2568006,2014,'Modeling contextual agreement in preferences',inproceedings,Loc Do;Hady Wirawan Lauw
conf_www_TruongLNOTAB14,false,4;6,-1,WWW,http://doi.acm.org/10.1145/2566486.2568046,2014,'The company you keep: mobile malware infection rates and inexpensive risk indicators',inproceedings,Hien Thi Thu Truong;Eemil Lagerspetz;Petteri Nurmi;Adam J. Oliner;Sasu Tarkoma;N. Asokan;Sourav Bhattacharya
conf_www_BakhshiKG14,false,8;10,-1,WWW,http://doi.acm.org/10.1145/2566486.2568021,2014,"'Demographics, weather and online reviews: a study of restaurant recommendations'",inproceedings,Saeideh Bakhshi;Partha Kanuparthy;Eric Gilbert
conf_www_ZhangYLX14,false,1;7,-1,WWW,http://doi.acm.org/10.1145/2566486.2567976,2014,'Mining novelty-seeking trait across heterogeneous domains',inproceedings,Fuzheng Zhang;Nicholas Jing Yuan;Defu Lian;Xing Xie
conf_www_WangKCH14,false,1;10,-1,WWW,http://doi.acm.org/10.1145/2566486.2568037,2014,'A hierarchical dirichlet model for taxonomy expansion for search engines',inproceedings,Jingjing Wang;Changsung Kang;Yi Chang;Jiawei Han
conf_www_CastellaS14,true,2;7,22,WWW,http://arxiv.org/pdf/1301.0503v1,2014,'Word storms: multiples of word clouds for visual comparison of documents',inproceedings,Quim Castellà;Charles A. Sutton
conf_www_GomesM14,false,2;0,-1,WWW,http://doi.acm.org/10.1145/2566486.2568029,2014,'Optimal revenue-sharing double auctions with applications to ad exchanges',inproceedings,Renato Gomes;Vahab S. Mirrokni
conf_www_DasguptaKS14,false,3;2,-1,WWW,http://doi.acm.org/10.1145/2566486.2568019,2014,'On estimating the average degree',inproceedings,Anirban Dasgupta 0001;Ravi Kumar 0001;Tamás Sarlós
conf_www_BarfordCKMM14,false,0;0,-1,WWW,http://doi.acm.org/10.1145/2566486.2567992,2014,'Adscape: harvesting and analyzing online display ads',inproceedings,Paul Barford;Igor Canadi;Darja Krushevskaja;Qiang Ma;S. Muthukrishnan
conf_www_DengLG14,false,2;6,-1,WWW,http://doi.acm.org/10.1145/2566486.2568028,2014,'Statistical inference in two-stage online controlled experiments with treatment selection and validation',inproceedings,Alex Deng;Tianxi Li;Yu Guo
conf_www_FlekovaFG14,false,2;2,-1,WWW,http://doi.acm.org/10.1145/2566486.2567972,2014,'What makes a good biography?: multidimensional quality analysis based on wikipedia article feedback data',inproceedings,Lucie Flekova;Oliver Ferschke;Iryna Gurevych
conf_www_DalviORB14,false,5;10,-1,WWW,http://doi.acm.org/10.1145/2566486.2568034,2014,'Deduplicating a places database',inproceedings,Nilesh N. Dalvi;Marian Olteanu;Manish Raghavan;Philip Bohannon
conf_www_BeutelMFS14,false,4;9,-1,WWW,http://doi.acm.org/10.1145/2566486.2568040,2014,'Cobafi: collaborative bayesian filtering',inproceedings,Alex Beutel;Kenton Murray;Christos Faloutsos;Alexander J. Smola
conf_www_HoffartAW14,false,3;10,-1,WWW,http://doi.acm.org/10.1145/2566486.2568003,2014,'Discovering emerging entities with ambiguous names',inproceedings,Johannes Hoffart;Yasemin Altun;Gerhard Weikum
conf_www_Lu14,false,0;0,-1,WWW,http://doi.acm.org/10.1145/2566486.2576890,2014,"'Organizing the digital world to empower people to do more, know more, and be more'",inproceedings,Qi Lu
conf_www_VenanziGKKS14,false,6;6,-1,WWW,http://doi.acm.org/10.1145/2566486.2567989,2014,'Community-based bayesian aggregation models for crowdsourcing',inproceedings,Matteo Venanzi;John Guiver;Gabriella Kazai;Pushmeet Kohli;Milad Shokouhi
conf_www_KhoslaSH14,false,1;4,-1,WWW,http://doi.acm.org/10.1145/2566486.2567996,2014,'What makes an image popular?',inproceedings,Aditya Khosla;Atish Das Sarma;Raffay Hamid
conf_www_MitzenmacherPP14,false,6;10,-1,WWW,http://doi.acm.org/10.1145/2566486.2568017,2014,'Efficient estimation for high similarities using odd sketches',inproceedings,Michael Mitzenmacher;Rasmus Pagh;Ninh Pham
conf_www_Prat-PerezDL14,false,5;2,-1,WWW,http://doi.acm.org/10.1145/2566486.2568010,2014,"'High quality, scalable and parallel community detection for large real graphs'",inproceedings,Arnau Prat-Pérez;David Dominguez-Sal;Josep-Lluis Larriba-Pey
conf_www_DemaineHMMRSZ14,true,7;8,23,WWW,http://arxiv.org/pdf/1401.7970v1,2014,'How to influence people with partial incentives',inproceedings,Erik D. Demaine;MohammadTaghi Hajiaghayi;Hamid Mahini;David L. Malec;S. Raghavan;Anshul Sawant;Morteza Zadimoghaddam
conf_www_KontokostasWAHLCZ14,false,2;13,-1,WWW,http://doi.acm.org/10.1145/2566486.2568002,2014,'Test-driven evaluation of linked data quality',inproceedings,Dimitris Kontokostas;Patrick Westphal;Sören Auer;Sebastian Hellmann;Jens Lehmann;Roland Cornelissen;Amrapali Zaveri
conf_www_MedeirosNC14,false,4;7,-1,WWW,http://doi.acm.org/10.1145/2566486.2568024,2014,'Automatic detection and correction of web application vulnerabilities using data mining to predict false positives',inproceedings,Iberia Medeiros;Nuno Ferreira Neves;Miguel Correia
conf_www_ColazzoGMR14,false,4;7,-1,WWW,http://doi.acm.org/10.1145/2566486.2567982,2014,'Rdf analytics: lenses over semantic graphs',inproceedings,Dario Colazzo;François Goasdoué;Ioana Manolescu;Alexandra Roatis
conf_www_NguyenBS14,false,4;9,-1,WWW,http://doi.acm.org/10.1145/2566486.2567973,2014,'Don't like rdf reification?: making statements about statements using singleton property',inproceedings,Vinh Nguyen;Olivier Bodenreider;Amit P. Sheth
conf_www_JiangLN14,false,2;5,-1,WWW,http://doi.acm.org/10.1145/2566486.2567965,2014,'Fast topic discovery from web search streams',inproceedings,Di Jiang;Kenneth Wai-Ting Leung;Wilfred Ng
conf_www_SiposGJ14,false,2;3,-1,WWW,http://doi.acm.org/10.1145/2566486.2567998,2014,'Was this review helpful to you?: it depends! context and voting patterns in online content',inproceedings,Ruben Sipos;Arpita Ghosh;Thorsten Joachims
conf_www_LinTMC14,false,3;7,-1,WWW,http://doi.acm.org/10.1145/2566486.2567980,2014,'The dual-sparse topic model: mining focused topics and focused terms in short text',inproceedings,Tianyi Lin;Wentao Tian;Qiaozhu Mei;Hong Cheng
conf_www_Choi14,false,1;1,-1,WWW,http://doi.acm.org/10.1145/2566486.2576888,2014,'Taming the web',inproceedings,Jong-Deok Choi
conf_www_ChaturvediCFNR14,false,2;5,-1,WWW,http://doi.acm.org/10.1145/2566486.2567999,2014,'Joint question clustering and relevance prediction for open domain non-factoid question answering',inproceedings,Snigdha Chaturvedi;Vittorio Castelli;Radu Florian;Ramesh Nallapati;Hema Raghavan
conf_www_ZhangP14,false,1;2,-1,WWW,http://doi.acm.org/10.1145/2566486.2567990,2014,'Understanding spatial homophily: the case of peer influence and social selection',inproceedings,Ke Zhang;Konstantinos Pelechrinis
conf_www_YueWEG14,false,4;10,-1,WWW,http://doi.acm.org/10.1145/2566486.2567991,2014,'Personalized collaborative clustering',inproceedings,Yisong Yue;Chong Wang;Khalid El-Arini;Carlos Guestrin
conf_www_LiuLS14,false,0;0,-1,WWW,http://doi.acm.org/10.1145/2566486.2568035,2014,'Reconciling mobile app privacy and usability on smartphones: could user privacy profiles help?',inproceedings,Bin Liu 0017;Jialiu Lin;Norman M. Sadeh
conf_www_Pasca14,false,0;2,-1,WWW,http://doi.acm.org/10.1145/2566486.2567966,2014,'Acquisition of open-domain classes via intersective semantics',inproceedings,Marius Pasca
conf_www_AkibaIY14,false,2;15,-1,WWW,http://doi.acm.org/10.1145/2566486.2568007,2014,'Dynamic and historical shortest-path distance queries on large evolving networks by pruned landmark labeling',inproceedings,Takuya Akiba;Yoichi Iwata;Yuichi Yoshida
conf_www_KempeL14,true,3;7,-1,WWW,http://arxiv.org/pdf/1310.4098v1,2014,'User satisfaction in competitive sponsored search',inproceedings,David Kempe 0001;Brendan Lucier
conf_www_Ribeiro14,false,7;6,-1,WWW,http://doi.acm.org/10.1145/2566486.2567984,2014,'Modeling and predicting the growth and death of membership-based websites',inproceedings,Bruno Ribeiro
conf_www_PriyatnaCS14,false,12;14,-1,WWW,http://doi.acm.org/10.1145/2566486.2567981,2014,'Formalisation and experiences of r2rml-based sparql to sql query translation using morph',inproceedings,Freddy Priyatna;Óscar Corcho;Juan Sequeda
conf_www_NikiforakisMSRJKPVZ14,false,5;7,-1,WWW,http://doi.acm.org/10.1145/2566486.2567983,2014,'Stranger danger: exploring the ecosystem of ad-based url shortening services',inproceedings,Nick Nikiforakis;Federico Maggi;Gianluca Stringhini;M. Zubair Rafique;Wouter Joosen;Christopher Kruegel;Frank Piessens;Giovanni Vigna;Stefano Zanero
conf_www_GoelK14,false,1;2,-1,WWW,http://doi.acm.org/10.1145/2566486.2568000,2014,'Revenue monotone mechanisms for online advertising',inproceedings,Gagan Goel;Mohammad Reza Khani
conf_www_HalvorsonLSV14,false,6;12,-1,WWW,http://doi.acm.org/10.1145/2566486.2567995,2014,'Xxxtortion?: inferring registration intent in the .xxx tld',inproceedings,Tristan Halvorson;Kirill Levchenko;Stefan Savage;Geoffrey M. Voelker
conf_www_EpastoFLLM14,false,5;8,-1,WWW,http://doi.acm.org/10.1145/2566486.2568025,2014,'Reduce and aggregate: similarity ranking in multi-categorical bipartite graphs',inproceedings,Alessandro Epasto;Jon Feldman;Silvio Lattanzi;Stefano Leonardi;Vahab S. Mirrokni
conf_www_WangLL14,false,4;10,-1,WWW,http://doi.acm.org/10.1145/2566486.2568027,2014,'Local business ambience characterization through mobile audio sensing',inproceedings,He Wang;Dimitrios Lymberopoulos;Jie Liu
conf_www_ZhangWW14,false,2;2,-1,WWW,http://doi.acm.org/10.1145/2566486.2567968,2014,'Who proposed the relationship?: recovering the hidden directions of undirected social networks',inproceedings,Jun Zhang;Chaokun Wang;Jianmin Wang 0001
conf_www_GunnemannGF14,false,2;9,-1,WWW,http://doi.acm.org/10.1145/2566486.2568008,2014,'Robust multivariate autoregression for anomaly detection in dynamic product ratings',inproceedings,Nikou Günnemann;Stephan Günnemann;Christos Faloutsos
conf_www_AnQC14,true,2;6,57,WWW,http://arxiv.org/pdf/1409.7489v2,2014,'Recommending investors for crowdfunding projects',inproceedings,Jisun An;Daniele Quercia;Jon Crowcroft
conf_www_BotaZJL14,false,8;7,-1,WWW,http://doi.acm.org/10.1145/2566486.2567985,2014,'Composite retrieval of heterogeneous web search',inproceedings,Horatiu Bota;Ke Zhou;Joemon M. Jose;Mounia Lalmas
conf_www_PfeifferMFNG14,false,6;6,-1,WWW,http://doi.acm.org/10.1145/2566486.2567993,2014,'Attributed graph models: modeling network structure with correlated attributes',inproceedings,Joseph J. Pfeiffer III;Sebastián Moreno;Timothy La Fond;Jennifer Neville;Brian Gallagher
conf_www_ProkofyevDC14,false,3;10,-1,WWW,http://doi.acm.org/10.1145/2566486.2568013,2014,'Effective named entity recognition for idiosyncratic web collections',inproceedings,Roman Prokofyev;Gianluca Demartini;Philippe Cudré-Mauroux
conf_www_WestGMSGL14,false,1;2,-1,WWW,http://doi.acm.org/10.1145/2566486.2568032,2014,'Knowledge base completion via search-based question answering',inproceedings,Robert West 0001;Evgeniy Gabrilovich;Kevin Murphy 0002;Shaohua Sun;Rahul Gupta;Dekang Lin
conf_www_BabaioffNL14,true,4;10,20,WWW,http://arxiv.org/pdf/1401.1559v1,2014,'Price competition in online combinatorial markets',inproceedings,Moshe Babaioff;Noam Nisan;Renato Paes Leme
conf_www_HeKXC14,false,1;3,-1,WWW,http://doi.acm.org/10.1145/2566486.2567975,2014,'Comment-based multi-view clustering of web 2.0 items',inproceedings,Xiangnan He;Min-Yen Kan;Peichu Xie;Xiao Chen
conf_www_TanCA0LD14,false,5;8,-1,WWW,http://doi.acm.org/10.1145/2566486.2568048,2014,'Automated runtime recovery for qos-based service composition',inproceedings,Tian Huat Tan;Manman Chen;Étienne André;Jun Sun 0001;Yang Liu 0003;Jin Song Dong
conf_www_ZhongSSCSC14,false,0;5,-1,WWW,http://doi.acm.org/10.1145/2566486.2568031,2014,'Social bootstrapping: how pinterest and last.fm social communities benefit by borrowing links from facebook',inproceedings,Changtao Zhong;Mostafa Salehi;Sunil Shah;Marius Cobzarenco;Nishanth Sastry;Meeyoung Cha
conf_www_BakshyEB14,true,4;9,62,WWW,http://arxiv.org/pdf/1409.3174v1,2014,'Designing and deploying online field experiments',inproceedings,Eytan Bakshy;Dean Eckles;Michael S. Bernstein
conf_www_NguyenPHG14,false,3;4,-1,WWW,http://doi.acm.org/10.1145/2566486.2568023,2014,'Codewebs: scalable homework search for massive open online programming courses',inproceedings,Andy Nguyen;Christopher Piech;Jonathan Huang;Leonidas J. Guibas
conf_www_ZhangSLG14,false,8;6,-1,WWW,http://doi.acm.org/10.1145/2566486.2568001,2014,'Temporal qos-aware web service recommendation via non-negative tensor factorization',inproceedings,Wancai Zhang;Hailong Sun;Xudong Liu;Xiaohui Guo
conf_www_DevooghtMKBJS14,false,4;5,-1,WWW,http://doi.acm.org/10.1145/2566486.2567986,2014,'Random walks based modularity: application to semi-supervised learning',inproceedings,Robin Devooght;Amin Mantrach;Ilkka Kivimäki;Hugues Bersini;Alejandro Jaimes;Marco Saerens
conf_www_GolbusZKHD14,false,1;5,-1,WWW,http://doi.acm.org/10.1145/2566486.2568015,2014,'Contextual and dimensional relevance judgments for reusable serp-level evaluation',inproceedings,Peter B. Golbus;Imed Zitouni;Jinyoung Kim;Ahmed Hassan Awadallah;Fernando Diaz 0001
conf_www_WagnerSSH14,true,0;1,23,WWW,http://arxiv.org/pdf/1311.1162v1,2014,'Semantic stability in social tagging streams',inproceedings,Claudia Wagner;Philipp Singer;Markus Strohmaier;Bernardo A. Huberman
conf_www_WhitingJ14,false,0;0,-1,WWW,http://doi.acm.org/10.1145/2566486.2568009,2014,'Recent and robust query auto-completion',inproceedings,Stewart Whiting;Joemon M. Jose
conf_www_WangLGC14,false,4;9,-1,WWW,http://doi.acm.org/10.1145/2566486.2567971,2014,'Similarity-based web browser optimization',inproceedings,Haoyu Wang;Mengxin Liu;Yao Guo;Xiangqun Chen
conf_www_MyersL14,true,2;3,121,WWW,http://arxiv.org/pdf/1403.2732v1,2014,'The bursty dynamics of the twitter information network',inproceedings,Seth A. Myers;Jure Leskovec
conf_www_WylotCG14,false,3;10,-1,WWW,http://doi.acm.org/10.1145/2566486.2568014,2014,'Tripleprov: efficient processing of lineage queries in a native rdf store',inproceedings,Marcin Wylot;Philippe Cudré-Mauroux;Paul T. Groth
conf_www_ChungHCKKC14,false,5;7,-1,WWW,http://doi.acm.org/10.1145/2566486.2568011,2014,'Unveiling group characteristics in online social games: a socio-economic analysis',inproceedings,Taejoong Chung;Jinyoung Han;Daejin Choi;Ted Taekyoung Kwon;Huy Kang Kim;Yanghee Choi
conf_www_NotiNY14,false,3;2,-1,WWW,http://doi.acm.org/10.1145/2566486.2568004,2014,'An experimental evaluation of bidders' behavior in ad auctions',inproceedings,Gali Noti;Noam Nisan;Ilan Yaniv
conf_www_BlackburnK14,false,1;5,-1,WWW,http://doi.acm.org/10.1145/2566486.2567987,2014,'Stfu noob!: predicting crowdsourced decisions on toxic behavior in online games',inproceedings,Jeremy Blackburn;Haewoon Kwak
conf_www_ChooLDZP14,false,2;7,-1,WWW,http://doi.acm.org/10.1145/2566486.2568020,2014,'To gather together for a better world: understanding and leveraging communities in micro-lending recommendation',inproceedings,Jaegul Choo;Daniel Lee;Bistra N. Dilkina;Hongyuan Zha;Haesun Park
conf_www_YangMLLS14,false,3;6,-1,WWW,http://doi.acm.org/10.1145/2566486.2568044,2014,'Finding progression stages in time-evolving event sequences',inproceedings,Jaewon Yang;Julian J. McAuley;Jure Leskovec;Paea LePendu;Nigam Shah
conf_www_AndersonHKL14,true,2;6,288,WWW,http://arxiv.org/pdf/1403.3100v2,2014,'Engaging with massive online courses',inproceedings,Ashton Anderson;Daniel P. Huttenlocher;Jon M. Kleinberg;Jure Leskovec
conf_www_IeongMV14,false,2;8,-1,WWW,http://doi.acm.org/10.1145/2566486.2568030,2014,'Advertising in a stream',inproceedings,Samuel Ieong;Mohammad Mahdian;Sergei Vassilvitskii
conf_www_LiC14,true,3;10,54,WWW,http://arxiv.org/pdf/1309.7313v3,2014,'Timeline generation: tracking individuals on twitter',inproceedings,Jiwei Li;Claire Cardie
conf_www_AndersonKTV14,false,2;2,-1,WWW,http://doi.acm.org/10.1145/2566486.2568018,2014,'The dynamics of repeat consumption',inproceedings,Ashton Anderson;Ravi Kumar 0001;Andrew Tomkins;Sergei Vassilvitskii
conf_www_NguyenHHTK14,false,2;14,-1,WWW,http://doi.acm.org/10.1145/2566486.2568012,2014,'Exploring the filter bubble: the effect of using recommender systems on content diversity',inproceedings,Tien T. Nguyen;Pik-Mai Hui;F. Maxwell Harper;Loren G. Terveen;Joseph A. Konstan
conf_www_FlockA14,false,1;9,-1,WWW,http://doi.acm.org/10.1145/2566486.2568026,2014,'Wikiwho: precise and efficient attribution of authorship of revisioned content',inproceedings,Fabian Flöck;Maribel Acosta
conf_www_FanBXS14,false,5;9,-1,WWW,http://doi.acm.org/10.1145/2566486.2568038,2014,'Monitoring web browsing behavior with differential privacy',inproceedings,Liyue Fan;Luca Bonomi;Li Xiong 0001;Vaidy S. Sunderam
conf_www_RongWC14,false,0;7,-1,WWW,http://doi.acm.org/10.1145/2566486.2567978,2014,'A monte carlo algorithm for cold start recommendation',inproceedings,Yu Rong;Xiao Wen;Hong Cheng
conf_www_VacaMJS14,false,6;6,-1,WWW,http://doi.acm.org/10.1145/2566486.2568041,2014,'A time-based collective factorization for topic discovery and monitoring in news',inproceedings,Carmen K. Vaca;Amin Mantrach;Alejandro Jaimes;Marco Saerens
conf_www_AnyanwuMS05,false,6;23,-1,WWW,http://doi.acm.org/10.1145/1060745.1060766,2005,'Semrank: ranking complex relationship search results on the semantic web',inproceedings,Kemafor Anyanwu;Angela Maduko;Amit P. Sheth
conf_www_HadjiefthymiadesM01,false,2;1,-1,WWW,http://doi.acm.org/10.1145/371920.371927,2001,'Using proxy cache relocation to accelerate web browsing in wireless/mobile communications',inproceedings,Stathes Hadjiefthymiades;Lazaros F. Merakos
conf_www_VillardL02,false,2;3,-1,WWW,http://doi.acm.org/10.1145/511446.511508,2002,'An incremental xslt transformation processor for xml document manipulation',inproceedings,Lionel Villard;Nabil Layaïda
conf_www_BerberichBVW06,false,2;4,-1,WWW,http://doi.acm.org/10.1145/1135777.1135953,2006,'Buzzrank ... and the trend is your friend',inproceedings,Klaus Berberich;Srikanta J. Bedathur;Michalis Vazirgiannis;Gerhard Weikum
conf_www_ZhouJZHW10,false,1;2,-1,WWW,http://doi.acm.org/10.1145/1772690.1772884,2010,'Selective recrawling for object-level vertical search',inproceedings,Yaqian Zhou;Mengjing Jiang;Qi Zhang;Xuanjing Huang;Lide Wu
conf_www_HelicSTML11,false,1;5,-1,WWW,http://doi.acm.org/10.1145/1963405.1963465,2011,'Pragmatic evaluation of folksonomies',inproceedings,Denis Helic;Markus Strohmaier;Christoph Trattner;Markus Muhr;Kristina Lerman
conf_www_TangRN09,false,2;9,-1,WWW,http://doi.acm.org/10.1145/1526709.1526738,2009,'Large scale multi-label classification via metalabeler',inproceedings,Lei Tang;Suju Rajan;Vijay K. Narayanan
conf_www_HsiehYWNE16,false,3;5,-1,WWW,http://doi.acm.org/10.1145/2872427.2883006,2016,'Immersive recommendation: news and event recommendations using personal digital traces',inproceedings,Cheng-Kang Hsieh;Longqi Yang;Honghao Wei;Mor Naaman;Deborah Estrin
conf_www_NannoO06,false,3;5,-1,WWW,http://doi.acm.org/10.1145/1135777.1136015,2006,'Html2rss: automatic generation of rss feed based on structure analysis of html document',inproceedings,Tomoyuki Nanno;Manabu Okumura
conf_www_AlrifaiR09,false,1;7,-1,WWW,http://doi.acm.org/10.1145/1526709.1526828,2009,'Combining global optimization with local selection for efficient qos-aware service composition',inproceedings,Mohammad Alrifai;Thomas Risse
conf_www_LeeLPCC12,false,4;6,-1,WWW,http://doi.acm.org/10.1145/2187836.2187884,2012,'Qube: a quick algorithm for updating betweenness centrality',inproceedings,Min-Joong Lee;Jungmin Lee;Jaimie Yejean Park;Ryan Hyun Choi;Chin-Wan Chung
conf_www_RamanujamGKST09,false,5;2,-1,WWW,http://doi.acm.org/10.1145/1526709.1526855,2009,'Relationalizing rdf stores for tools reusability',inproceedings,Sunitha Ramanujam;Anubha Gupta;Latifur Khan;Steven Seida;Bhavani M. Thuraisingham
conf_www_HeCCT16,false,0;10,-1,WWW,http://doi.acm.org/10.1145/2872427.2874816,2016,'Automatic discovery of attribute synonyms using query logs and table corpora',inproceedings,Yeye He;Kaushik Chakrabarti;Tao Cheng;Tomasz Tylenda
conf_www_AhmedHEXST11,false,2;9,-1,WWW,http://doi.acm.org/10.1145/1963405.1963445,2011,'Unified analysis of streaming news',inproceedings,Amr Ahmed;Qirong Ho;Jacob Eisenstein;Eric P. Xing;Alexander J. Smola;Choon Hui Teo
conf_www_SuriV11,false,5;3,-1,WWW,http://doi.acm.org/10.1145/1963405.1963491,2011,'Counting triangles and the curse of the last reducer',inproceedings,Siddharth Suri;Sergei Vassilvitskii
conf_www_QuattronePQCM16,true,3;6,-1,WWW,http://arxiv.org/pdf/1602.02238v1,2016,"'Who benefits from the ""sharing"" economy of airbnb?'",inproceedings,Giovanni Quattrone;Davide Proserpio;Daniele Quercia;Licia Capra;Mirco Musolesi
conf_www_BasherMMWA08,false,4;9,-1,WWW,http://doi.acm.org/10.1145/1367497.1367537,2008,'A comparative analysis of web and peer-to-peer traffic',inproceedings,Naimul Basher;Aniket Mahanti;Anirban Mahanti;Carey L. Williamson;Martin F. Arlitt
conf_www_SunWSZC06,false,1;5,-1,WWW,http://doi.acm.org/10.1145/1135777.1135846,2006,'Cws: a comparative web search system',inproceedings,Jian-Tao Sun;Xuanhui Wang;Dou Shen;Hua-Jun Zeng;Zheng Chen
conf_www_Buzikashvili07,false,0;1,-1,WWW,http://doi.acm.org/10.1145/1242572.1242771,2007,'Sliding window technique for the web log analysis',inproceedings,Nikolai Buzikashvili
conf_www_GuptaBKS06,false,1;5,-1,WWW,http://doi.acm.org/10.1145/1135777.1135922,2006,'Verifying genre-based clustering approach to content extraction',inproceedings,Suhit Gupta;Hila Becker;Gail E. Kaiser;Salvatore J. Stolfo
conf_www_AgarwalDKKKMS05,false,10;9,-1,WWW,http://doi.acm.org/10.1145/1060745.1060768,2005,'A service creation environment based on end to end composition of web services',inproceedings,Vikas Agarwal;Koustuv Dasgupta;Neeran M. Karnik;Arun Kumar;Ashish Kundu;Sumit Mittal;Biplav Srivastava
conf_www_KumarRACN08,false,7;11,-1,WWW,http://doi.acm.org/10.1145/1367497.1367623,2008,'Organizing the unorganized - employing it to empower the under-privileged',inproceedings,Arun Kumar;Nitendra Rajput;Sheetal K. Agarwal;Dipanjan Chakraborty 0001;Amit Anil Nanavati
conf_www_LiZXZY11,false,5;7,-1,WWW,http://doi.acm.org/10.1145/1963405.1963448,2011,'Video summarization via transferrable structured learning',inproceedings,Liangda Li;Ke Zhou;Gui-Rong Xue;Hongyuan Zha;Yong Yu
