paper_id,has_pdf,dataset;method,number_citations,booktitle,pdf_url,year,title,type,authors
conf_hri_KimHJ14,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2559636.2563692,2014,'Is a robot better than video for initiating remote social connections among children?',inproceedings,Nuri Kim;Jeonghye Han;Wendy Ju
conf_hri_ShiomiKIH06,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1121241.1121293,2006,'Interactive humanoid robots for a science museum',inproceedings,Masahiro Shiomi;Takayuki Kanda;Hiroshi Ishiguro;Norihiro Hagita
conf_hri_FisherMF09,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1514095.1514179,2009,'Bandwidth allocation in a military teleoperation task',inproceedings,Alia Fisher;Patricia L. McDermott;Shane Fagan
conf_hri_AzenkotFC16,false,0;0,-1,HRI,http://dx.doi.org/10.1109/HRI.2016.7451727,2016,'Enabling building service robots to guide blind people: a participatory design approach',inproceedings,Shiri Azenkot;Catherine Feng;Maya Cakmak
conf_hri_MonajjemiPSZWMV14,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2559636.2559646,2014,'Integrating multi-modal interfaces to command uavs',inproceedings,Valiallah Mani Monajjemi;Shokoofeh Pourmehr;Seyed Abbas Sadat;Fei Zhan;Jens Wawerla;Greg Mori;Richard T. Vaughan
conf_hri_VandeveldeS16,false,0;0,-1,HRI,http://dx.doi.org/10.1109/HRI.2016.7451764,2016,'An open platform for the design of social robot embodiments for face-to-face communication',inproceedings,Cesar Vandevelde;Jelle Saldien
conf_hri_AthertonG11,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1957656.1957685,2011,'Perception by proxy: humans helping robots to see in a manipulation task',inproceedings,John Alan Atherton;Michael A. Goodrich
conf_hri_SirkinMYJ15,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2696454.2696461,2015,'Mechanical ottoman: how robotic furniture offers and withdraws support',inproceedings,David Sirkin;Brian K. Mok;Stephen Yang;Wendy Ju
conf_hri_HayesOR14,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2559636.2559834,2014,'Avoiding robot faux pas: using social context to teach robots behavioral propriety',inproceedings,Cory J. Hayes;Maria F. O'Connor;Laurel D. Riek
conf_hri_McCannMY12,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2157689.2157824,2012,'Multi-user multi-touch multi-robot command and control of multiple simulated robots',inproceedings,Eric McCann;Sean McSheehy;Holly A. Yanco
conf_hri_BoccanfusoBFACS16,false,0;0,-1,HRI,http://dx.doi.org/10.1109/HRI.2016.7451729,2016,'Emotional robot to examine differences in play patterns and affective response of children with and without asd',inproceedings,Laura Boccanfuso;Erin Barney;Claire E. Foster;Amy Yeo-jin Ahn;Katarzyna Chawarska;Brian Scassellati;Frederick Shic
conf_hri_CohenLN11,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1957656.1957692,2011,'Child's recognition of emotions in robot's face and body',inproceedings,Iris Cohen;Rosemarijn Looije;Mark A. Neerincx
conf_hri_BethelM07,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1228716.1228755,2007,'Non-facial/non-verbal methods of affective expression as applied to robot-assisted victim assessment',inproceedings,Cindy L. Bethel;Robin R. Murphy
conf_hri_FongKHB06,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1121241.1121251,2006,'The human-robot interaction operating system',inproceedings,Terrence Fong;Clayton Kunz;Laura M. Hiatt;Magdalena D. Bugajska
conf_hri_Caleb-SollyDEFH14,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2559636.2559681,2014,'A mixed-method approach to evoke creative and holistic thinking about robots in a home environment',inproceedings,Praminda Caleb-Solly;Sanja Dogramadzi;David Ellender;Tina Fear;Herjan van den Heuvel
conf_hri_OnukiIKK13,false,0;0,-1,HRI,http://dl.acm.org/citation.cfm?id=2447638,2013,'Design of robot eyes suitable for gaze communication',inproceedings,Tomomi Onuki;Takafumi Ishinoda;Yoshinori Kobayashi;Yoshinori Kuno
conf_hri_SchonenbergB10,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1734454.1734572,2010,'Mysterious machines',inproceedings,Billy Schonenberg;Christoph Bartneck
conf_hri_MeerbeekSB09,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1514095.1514174,2009,'Towards a design method for expressive robots',inproceedings,Bernt Meerbeek;Martin Saerbeck;Christoph Bartneck
conf_hri_KulkarniWUSD16,false,0;0,-1,HRI,http://dx.doi.org/10.1109/HRI.2016.7451806,2016,'Robotic assistance in indoor navigation for people who are blind',inproceedings,Aditi Kulkarni;Allan Wang;Lynn Urbina;Aaron Steinfeld;M. Bernardine Dias
conf_hri_WeissITBKWB10,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1734454.1734468,2010,'Robots asking for directions: the willingness of passers-by to support robots',inproceedings,Astrid Weiss;Judith Igelsböck;Manfred Tscheligi;Andrea Maria Bauer;Kolja Kühnlenz;Dirk Wollherr;Martin Buss
conf_hri_MoubayedBS14,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2559636.2559781,2014,'Spontaneous spoken dialogues with the furhat human-like robot head',inproceedings,Samer Al Moubayed;Jonas Beskow;Gabriel Skantze
conf_hri_KoenemannB12,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2157689.2157830,2012,'Whole-body imitation of human motions with a nao humanoid',inproceedings,Jonas Koenemann;Maren Bennewitz
conf_hri_Mohseni-KabirRC14,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2559636.2559809,2014,'Learning partial ordering constraints from a single demonstration',inproceedings,Anahita Mohseni-Kabir;Charles Rich;Sonia Chernova
conf_hri_Pantic14,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2559636.2566688,2014,'Automatic analysis of facial expressions',inproceedings,Maja Pantic
conf_hri_LenzPRWK09,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1514095.1514177,2009,'Hardware-assisted multiple object tracking for human-robot-interaction',inproceedings,Claus Lenz;Giorgio Panin;Thorsten Röder;Martin Wojtczyk;Alois Knoll
conf_hri_Garcia-ArroyoMMH12,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2157689.2157722,2012,"'Design, integration, and test of a shopping assistance robot system'",inproceedings,Marlon Garcia-Arroyo;Luis Felipe Marin-Urias;Antonio Marín-Hernández;Guillermo de Jesús Hoyos-Rivera
conf_hri_Arkin08,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1349822.1349839,2008,'Governing lethal behavior: embedding ethics in a hybrid deliberative/reactive robot architecture',inproceedings,Ronald C. Arkin
conf_hri_AritaSYSO12,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2157689.2157817,2012,"'Sdt: a ""konkon"" interface to buildup the connotation interactions'",inproceedings,Yu Arita;Hirota Shinya;Yuta Yoshiike;P. Ravindra S. De Silva;Michio Okada
conf_hri_HatoSKIH10,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1734454.1734559,2010,'Pointing to space: modeling of deictic interaction referring to regions',inproceedings,Yasuhiko Hato;Satoru Satake;Takayuki Kanda;Michita Imai;Norihiro Hagita
conf_hri_RybskiYSV07,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1228716.1228724,2007,'Interactive robot task training through dialog and demonstration',inproceedings,Paul E. Rybski;Kevin Yoon;Jeremy Stolarz;Manuela M. Veloso
conf_hri_WeissBVHM14,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2559636.2559791,2014,"'Designing a service robot for public space: an ""action and experiences"" - approach'",inproceedings,Astrid Weiss;Markus Bader;Markus Vincze;Gert Hasenhütl;Stefan Moritsch
conf_hri_ReaYI12,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2157689.2157763,2012,'The roomba mood ring: an ambient-display robot',inproceedings,Daniel J. Rea;James Everett Young;Pourang Irani
conf_hri_AustermannYFN10,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1734454.1734478,2010,'Similarities and differences in users' interaction with a humanoid and a pet robot',inproceedings,Anja Austermann;Seiji Yamada;Kotaro Funakoshi;Mikio Nakano
conf_hri_MeisnerAICT09,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1514095.1514118,2009,'Shadowplay: a generative model for nonverbal human-robot interaction',inproceedings,Eric Meisner;Selma Sabanovic;Volkan Isler;Linnda Caporeal R. Caporeal;Jeff Trinkle
conf_hri_SteeleT07,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1228716.1228747,2007,'Directed stigmergy-based control for multi-robot systems',inproceedings,Fitzgerald Steele Jr.;Geb W. Thomas
conf_hri_BradshawF12,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2157689.2157847,2012,'Cognitive science and socio-cognitive theory for the hri practitioner',inproceedings,Jeffrey M. Bradshaw;J. Chris Forsythe
conf_hri_YamaokaKIH08,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1349822.1349841,2008,'How close?: model of proximity control for information-presenting robots',inproceedings,Fumitaka Yamaoka;Takayuki Kanda;Hiroshi Ishiguro;Norihiro Hagita
conf_hri_BartneckHMM07,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1228716.1228746,2007,"'""daisy, daisy, give me your answer do!"": switching off a robot'",inproceedings,Christoph Bartneck;Michel van der Hoek;Omar Mubin;Abdullah Al Mahmud
conf_hri_WestlundB16,false,0;0,-1,HRI,http://dx.doi.org/10.1109/HRI.2016.7451888,2016,"'Transparency, teleoperation, and children's understanding of social robots'",inproceedings,Jacqueline Kory Westlund;Cynthia Breazeal
conf_hri_NeerincxSKPON16,false,0;0,-1,HRI,http://dx.doi.org/10.1109/HRI.2016.7451818,2016,'Child's culture-related experiences with a social robot at diabetes camps',inproceedings,Anouk Neerincx;Francesca Sacchitelli;Rianne Kaptein;Sylvia van der Pal;Elettra Oleari;Mark A. Neerincx
conf_hri_MartinsonB06,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1121241.1121308,2006,'Auditory perspective taking',inproceedings,Eric Martinson;Derek P. Brock
conf_hri_RibeiroP12,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2157689.2157814,2012,'The illusion of robotic life: principles and practices of animation for robots',inproceedings,Tiago Ribeiro 0001;Ana Paiva
conf_hri_CaineSC12,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2157689.2157807,2012,'The effect of monitoring by cameras and robots on the privacy enhancing behaviors of older adults',inproceedings,Kelly Caine;Selma Sabanovic;Mary Carter
conf_hri_AlyT12,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2157689.2157783,2012,'Prosody-driven robot arm gestures generation in human-robot interaction',inproceedings,Amir Aly;Adriana Tapus
conf_hri_BalitVR16,false,0;0,-1,HRI,http://dx.doi.org/10.1109/HRI.2016.7451784,2016,'Integrating animation artists into the animation design of social robots: an open-source robot animation software',inproceedings,Etienne Balit;Dominique Vaufreydaz;Patrick Reignier
conf_hri_VillarrealL11,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1957656.1957708,2011,'Experience centred design for a robotic eating aid',inproceedings,Javier Jiménez Villarreal;Sara Ljungblad
conf_hri_YouNSS11,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1957656.1957778,2011,'When the robot criticizes you...: self-serving bias in human-robot interaction',inproceedings,Sangseok You;Jiaqi Nie;Kiseul Suh;S. Shyam Sundar
conf_hri_ArgallCHJ14,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2559636.2560025,2014,'Workshop on algorithmic human-robot interaction',inproceedings,Brenna Argall;Sonia Chernova;Kris K. Hauser;Chad Jenkins
conf_hri_MatsumaruIS10a,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1734454.1734570,2010,'The step-on interface (soi) on a mobile platform: rehabilitation of the physically challenged',inproceedings,Takafumi Matsumaru;Yuichi Ito;Wataru Saitou
conf_hri_HalpernK12,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2157689.2157724,2012,"'Unveiling robotophobia and cyber-dystopianism: the role of gender, technology and religion on attitudes towards robots'",inproceedings,Daniel Halpern;James E. Katz
conf_hri_SkubicCMLH12,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2157689.2157774,2012,'Spatial language experiments for a robot fetch task',inproceedings,Marjorie Skubic;Laura A. Carlson;Jared Miller;Xiao Ou Li;Zhiyu Huo
conf_hri_KanaiOI13,false,0;0,-1,HRI,http://dl.acm.org/citation.cfm?id=2447613,2013,'Interaction with an agent in blended reality',inproceedings,Yusuke Kanai;Hirotaka Osawa;Michita Imai
conf_hri_StollnbergerWT13,false,0;0,-1,HRI,http://dl.acm.org/citation.cfm?id=2447653,2013,'Input modality and task complexity: do they relate?',inproceedings,Gerald Stollnberger;Astrid Weiss;Manfred Tscheligi
conf_hri_HamadaKONHY16,false,0;0,-1,HRI,http://dx.doi.org/10.1109/HRI.2016.7451791,2016,'Study on transition of elderly people's reactions in robot therapy',inproceedings,Toshimitsu Hamada;Yoshihito Kagawa;Hisashi Onari;Mitsuru Naganuma;Tomomi Hashimoto;Toshihiko Yoneoka
conf_hri_SumiokaMMSI13,false,0;0,-1,HRI,http://dl.acm.org/citation.cfm?id=2447707,2013,'Design of human likeness in hri from uncanny valley to minimal design',inproceedings,Hidenobu Sumioka;Takashi Minato;Yoshio Matsumoto;Pericle Salvini;Hiroshi Ishiguro
conf_hri_VernerC14,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2559636.2559855,2014,'Learning interactions with and about robotic models',inproceedings,Igor M. Verner;Dan Cuperman
conf_hri_Gold09,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1514095.1514113,2009,'An information pipeline model of human-robot interaction',inproceedings,Kevin Gold
conf_hri_BreazealWP07,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1228716.1228737,2007,"'Experiments with a robotic computer: body, affect and cognition interactions'",inproceedings,Cynthia Breazeal;Andrew Wang;Rosalind W. Picard
conf_hri_GrittiTGGCCG14,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2559636.2559641,2014,'Perceiving people from a low-lying viewpoint',inproceedings,Armando Pesenti Gritti;Oscar Tarabini;Alessandro Giusti;Jerome Guzzi;Gianni A. Di Caro;Vincenzo Caglioti;Luca Maria Gambardella
conf_hri_BriereBM09,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1514095.1514148,2009,'In-home telehealth clinical interaction using a robot',inproceedings,Simon Brière;Patrick Boissy;François Michaud
conf_hri_FusteAPOM13,false,0;0,-1,HRI,http://dl.acm.org/citation.cfm?id=2447688,2013,'Lsinvaders: cross reality environment inspired by the arcade game space invaders',inproceedings,Anna Fusté;Judith Amores;Sergi Perdices;Santi Ortega;David Miralles
conf_hri_HillB07,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1228716.1228739,2007,'A field experiment of autonomous mobility: operator workload for one and two robots',inproceedings,Susan G. Hill;Barry Bodt
conf_hri_FernaeusJLH09,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1514095.1514175,2009,'Are we living in a robot cargo cult?',inproceedings,Ylva Fernaeus;Mattias Jacobsson;Sara Ljungblad;Lars Erik Holmquist
conf_hri_ChoiKK13,false,0;0,-1,HRI,http://dl.acm.org/citation.cfm?id=2447589,2013,'Have you ever lied?: the impacts of gaze avoidance on people's perception of a robot',inproceedings,Jung-Ju Choi;Yunkyung Kim;Sonya S. Kwak
conf_hri_LichtenthalerPGK13,false,0;0,-1,HRI,http://dl.acm.org/citation.cfm?id=2447627,2013,'Be a robot!: robot navigation patterns in a path crossing scenario',inproceedings,Christina Lichtenthäler;Annika Peters;Sascha S. Griffiths;Alexandra Kirsch
conf_hri_VandeveldeS16a,false,0;0,-1,HRI,http://dx.doi.org/10.1109/HRI.2016.7451853,2016,'Demonstration of opsoro: an open platform for social robots',inproceedings,Cesar Vandevelde;Jelle Saldien
conf_hri_Bicchi15,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2696454.2714388,2015,"'Of robots, humans, bodies and intelligence: body languages for human robot interaction'",inproceedings,Antonio Bicchi
conf_hri_SiyongK10,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1734454.1734483,2010,'Evaluation of on screen navigational methods for a touch screen device',inproceedings,Andrew Ho Siyong;Chua Wei Liang Kenny
conf_hri_BarattiniVMGTB14,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2559636.2560030,2014,"'Experimenting in hri for priming real world set-ups, innovations and products'",inproceedings,Paolo Barattini;Gurvinder Singh Virk;Nicole Mirnig;Maria Elena Giannaccini;Adriana Tapus;Fabio Bonsignorio
conf_hri_MatsuzoeKT14,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2559636.2563700,2014,'Progressive development of an autonomous robot for children through parallel comparison of two robots',inproceedings,Shizuko Matsuzoe;Hideaki Kuzuoka;Fumihide Tanaka
conf_hri_KadonoTN16,false,0;0,-1,HRI,http://dx.doi.org/10.1109/HRI.2016.7451799,2016,'Generating iconic gestures based on graphic data analysis and clustering',inproceedings,Yuki Kadono;Yutaka Takase;Yukiko I. Nakano
conf_hri_PuttenSEHSMKB13,false,0;0,-1,HRI,http://dl.acm.org/citation.cfm?id=2447644,2013,'Neural correlates of empathy towards robots',inproceedings,Astrid M. Rosenthal-von der Pütten;Frank P. Schulte;Sabrina C. Eimler;Laura Hoffmann;Sabrina Sobieraj;Stefan Maderwald;Nicole C. Krämer;Matthias Brand
conf_hri_KimMCK14,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2559636.2563685,2014,'The effect of robot appearance types on motivating donation',inproceedings,Ran Hee Kim;Yeop Moon;Jung-Ju Choi;Sonya S. Kwak
conf_hri_KahnKIGSRG16,false,0;0,-1,HRI,http://dx.doi.org/10.1109/HRI.2016.7451749,2016,'Human creativity can be facilitated through interacting with a social robot',inproceedings,Peter H. Kahn Jr.;Takayuki Kanda;Hiroshi Ishiguro;Brian T. Gill;Solace Shen;Jolina H. Ruckert;Heather E. Gary
conf_hri_TakedaYSO11,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1957656.1957797,2011,'Column: dynamic of interpersonal coordination',inproceedings,Yasutaka Takeda;Yuta Yoshiike;P. Ravindra S. De Silva;Michio Okada
conf_hri_MalleSFV16,false,0;0,-1,HRI,http://dx.doi.org/10.1109/HRI.2016.7451743,2016,'Which robot am i thinking about?: the impact of action and appearance on people's evaluations of a moral robot',inproceedings,Bertram F. Malle;Matthias Scheutz;Jodi Forlizzi;John Voiklis
conf_hri_DeshmukhLKACKD11,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1957656.1957695,2011,'Managing social constraints on recharge behaviour for robot companions using memory',inproceedings,Amol A. Deshmukh;Mei Yii Lim;Michael Kriegel;Ruth Aylett;Kyron Du Casse;Kheng Lee Koay;Kerstin Dautenhahn
conf_hri_YoshiikeSO10,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1734454.1734509,2010,'Cues for sociable pc: coordinate and synchronize its cues based on user attention and activities on display',inproceedings,Yuta Yoshiike;P. Ravindra S. De Silva;Michio Okada
conf_hri_FinkLDRVBMWF14,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2559636.2559659,2014,"'Which robot behavior can motivate children to tidy up their toys?: design and evaluation of ""ranger""'",inproceedings,Julia Fink;Séverin Lemaignan;Pierre Dillenbourg;Philippe Rétornaz;Florian Vaussard;Alain Berthoud;Francesco Mondada;Florian Wille;Karmen Franinovic
conf_hri_ReadB14a,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2559636.2559836,2014,"'Non-linguistic utterances should be used alongside language, rather than on their own or as a replacement'",inproceedings,Robin Read;Tony Belpaeme
conf_hri_KimKK10,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1734454.1734495,2010,'Effects of intergroup relations on people's acceptance of robots',inproceedings,Yunkyung Kim;Sonya S. Kwak;Myungsuk Kim
conf_hri_SeoGNKY15,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2696454.2696471,2015,'Poor thing! would you feel sorry for a simulated robot?: a comparison of empathy toward a physical and a simulated robot',inproceedings,Stela H. Seo;Denise Geiskkovitch;Masayuki Nakane;Corey King;James Everett Young
conf_hri_GlasWSKIH13,false,0;0,-1,HRI,http://dl.acm.org/citation.cfm?id=2447601,2013,'Personal service: a robot that greets people individually based on observed behavior patterns',inproceedings,Dylan F. Glas;Kanae Wada;Masahiro Shiomi;Takayuki Kanda;Hiroshi Ishiguro;Norihiro Hagita
conf_hri_GleesonMHCA13,false,0;0,-1,HRI,http://dl.acm.org/citation.cfm?id=2447679,2013,'Gestures for industry: intuitive human-robot communication from human observation',inproceedings,Brian T. Gleeson;Karon E. MacLean;Amir Haddadi;Elizabeth A. Croft;Javier Adolfo Alcazar
conf_hri_LeeL11,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1957656.1957724,2011,'Hitting a robot vs. hitting a human: is it the same?',inproceedings,Sau-lai Lee;Ivy Yee-man Lau
conf_hri_ChernovaV08,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1349822.1349852,2008,'Multi-thresholded approach to demonstration selection for interactive robot learning',inproceedings,Sonia Chernova;Manuela M. Veloso
conf_hri_LeiteMUSS15,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2696454.2696466,2015,'Comparing models of disengagement in individual and group interactions',inproceedings,Iolanda Leite;Marissa McCoy;Daniel Ullman;Nicole Salomons;Brian Scassellati
conf_hri_BurkeM07,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1228716.1228738,2007,'Rsvp: an investigation of remote shared visual presence as common ground for human-robot teams',inproceedings,Jenny Burke;Robin R. Murphy
conf_hri_AdmoniHFUS13,false,0;0,-1,HRI,http://dl.acm.org/citation.cfm?id=2447685,2013,'Are you looking at me?: perception of robot attention is mediated by gaze type and group size',inproceedings,Henny Admoni;Bradley Hayes;David Feil-Seifer;Daniel Ullman;Brian Scassellati
conf_hri_SabelliKH11,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1957656.1957669,2011,'A conversational robot in an elderly care center: an ethnographic study',inproceedings,Alessandra Maria Sabelli;Takayuki Kanda;Norihiro Hagita
conf_hri_VoisinOYI11,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1957656.1957771,2011,'Between real-world and virtual agents: the disembodied robot',inproceedings,Thibault Voisin;Hirotaka Osawa;Seiji Yamada;Michita Imai
conf_hri_OsawaOI09a,false,0;0,-1,HRI,http://doi.acm.org/10.1145/1514095.1514199,2009,'Self introducing poster using attachable humanoid parts',inproceedings,Hirotaka Osawa;Ren Ohmura;Michita Imai
conf_hri_AkgunCYT12,false,0;0,-1,HRI,http://doi.acm.org/10.1145/2157689.2157815,2012,'Trajectories and keyframes for kinesthetic teaching: a human-robot interaction perspective',inproceedings,Baris Akgun;Maya Cakmak;Jae Wook Yoo;Andrea Lockerd Thomaz
