paper_id,has_pdf,dataset;method,number_citations,booktitle,pdf_url,year,title,type,authors
conf_esws_HausenblasHRFA09,false,13;20,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-02121-3_52,2009,'Scovo: using statistics on the web of data',inproceedings,Michael Hausenblas;Wolfgang Halb;Yves Raimond;Lee Feigenbaum;Danny Ayers
conf_esws_Lange08,false,2;0,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_68,2008,'Swim - a semantic wiki for mathematical knowledge management',inproceedings,Christoph Lange 0002
conf_esws_AbedjanN13,false,3;7,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-38288-8_10,2013,'Synonym analysis for predicate expansion',inproceedings,Ziawasch Abedjan;Felix Naumann
conf_esws_WalterN08,false,2;2,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_77,2008,'The combination of techniques for automatic semantic image annotation generation in the imagination application',inproceedings,Andreas Walter;Gábor Nagypál
conf_esws_GuoLLLX14,false,3;7,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-07443-6_24,2014,'A knowledge based approach for tackling mislabeled multi-class big social data',inproceedings,Minyi Guo;Yi Liu;Jie Li;Huakang Li;Bei Xu
conf_esws_Straccia05,false,3;5,-1,ESWC,http://dx.doi.org/10.1007/11431053_12,2005,'Towards a fuzzy description logic for the semantic web (preliminary report)',inproceedings,Umberto Straccia
conf_esws_IannoneRS09,false,1;4,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-02121-3_19,2009,'Embedding knowledge patterns into owl',inproceedings,Luigi Iannone;Alan L. Rector;Robert Stevens
conf_esws_ScerriHD08,false,5;9,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_12,2008,'Semantic email as a communication medium for the social semantic desktop',inproceedings,Simon Scerri;Siegfried Handschuh;Stefan Decker
conf_esws_DamjanovicBPH07,false,6;15,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-72667-8_15,2007,'Developing ontologies for collaborative engineering in mechatronics',inproceedings,Violeta Damjanovic;Wernher Behrendt;Manuela Plößnig;Merlin Holzapfel
conf_esws_DukeRWR05,false,5;15,-1,ESWC,http://dx.doi.org/10.1007/11431053_48,2005,'Towards b2b integration in telecommunications with semantic web services',inproceedings,Alistair Duke;Marc Richardson;Sam Watkins;Martin Roberts
conf_esws_ParetiKB16,false,1;12,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-34129-3_31,2016,"'Linking data, services and human know-how'",inproceedings,Paolo Pareti;Ewan Klein;Adam Barker
conf_esws_AumullerR07,false,1;5,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-72667-8_51,2007,'Caravela: semantic content management with automatic information integration and categorization (system description)',inproceedings,David Aumüller;Erhard Rahm
conf_esws_AfzalSN09,false,4;8,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-02121-3_40,2009,'Mining semantic descriptions of bioinformatics web resources from the literature',inproceedings,Hammad Afzal;Robert Stevens;Goran Nenadic
conf_esws_BergesBGI08,false,0;0,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_4,2008,'Semantic web technology for agent communication protocols',inproceedings,Idoia Berges;Jesús Bermúdez;Alfredo Goñi;Arantza Illarramendi
conf_esws_WangLBCW06,false,6;12,-1,ESWC,http://dx.doi.org/10.1007/11762256_18,2006,'Automatic extraction of hierarchical relations from text',inproceedings,Ting Wang;Yaoyong Li;Kalina Bontcheva;Hamish Cunningham;Ji Wang
conf_esws_ErlingM08,false,6;7,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_69,2008,'Integrating open sources and relational data with sparql',inproceedings,Orri Erling;Ivan Mikhailov
conf_esws_FeierH09,false,1;6,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-02121-3_27,2009,'Hybrid reasoning with forest logic programs',inproceedings,Cristina Feier;Stijn Heymans
conf_esws_YingziMI07,false,3;6,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-72667-8_19,2007,'Extracting social networks among various entities on the web',inproceedings,Jin Yingzi;Yutaka Matsuo;Mitsuru Ishizuka
conf_esws_StenzhornSSR08,false,6;8,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_74,2008,'Simplifying access to large-scale health care and life sciences datasets',inproceedings,Holger Stenzhorn;Kavitha Srinivas;Matthias Samwald;Alan Ruttenberg
conf_esws_Carstens09,false,1;10,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-02121-3_82,2009,'Effects of using a research context ontology for query expansion',inproceedings,Carola Carstens
conf_esws_Bontcheva05,false,3;8,-1,ESWC,http://dx.doi.org/10.1007/11431053_36,2005,'Generating tailored textual summaries from ontologies',inproceedings,Kalina Bontcheva
conf_esws_HurtadoPW09,false,2;4,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-02121-3_22,2009,'Ranking approximate answers to semantic web queries',inproceedings,Carlos A. Hurtado;Alexandra Poulovassilis;Peter T. Wood
conf_esws_Adamou09,false,4;8,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-02121-3_58,2009,'Sascha: supporting the italian public cooperation system with a rich internet application for semantic web services',inproceedings,Alessandro Adamou
conf_esws_WangXZY07,false,15;14,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-72667-8_34,2007,'Panto: a portable natural language interface to ontologies',inproceedings,Chong Wang;Miao Xiong;Qi Zhou;Yong Yu
conf_esws_ZervakisTSK16,true,7;7,0,ESWC,http://arxiv.org/pdf/1307.2015v1,2016,'Full-text support for publish/subscribe ontology systems',inproceedings,Lefteris Zervakis;Christos Tryfonopoulos;Spiros Skiadopoulos;Manolis Koubarakis
conf_esws_JuppBS09,false,19;21,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-02121-3_38,2009,'A flexible api and editor for skos',inproceedings,Simon Jupp;Sean Bechhofer;Robert Stevens
conf_esws_MunozPG07,false,2;3,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-72667-8_6,2007,'Minimal deductive systems for rdf',inproceedings,Sergio Muñoz;Jorge Pérez 0001;Claudio Gutiérrez
conf_esws_Blanco-FernandezAGCN08,false,3;14,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_52,2008,'Semantic reasoning: a path to new possibilities of personalization',inproceedings,Yolanda Blanco-Fernández;José Juan Pazos-Arias;Alberto Gil-Solla;Manuel Ramos Cabrer;Martín López Nores
conf_esws_WeithonerLLBHN07,false,8;9,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-72667-8_22,2007,'Real-world reasoning with owl',inproceedings,Timo Weithöner;Thorsten Liebig;Marko Luther;Sebastian Böhm;Friedrich W. von Henke;Olaf Noppens
conf_esws_TommasiniVBD16,false,2;8,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-34129-3_16,2016,'Heaven: a framework for systematic comparative research approach for rsp engines',inproceedings,Riccardo Tommasini;Emanuele Della Valle;Marco Balduini;Daniele Dell'Aglio
conf_esws_AngeletouSM09,false,2;3,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-02121-3_59,2009,'Folksonomy enrichment and search',inproceedings,Sofia Angeletou;Marta Sabou;Enrico Motta
conf_esws_ConroyBOL09,false,0;3,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-02121-3_46,2009,'User evaluation study of a tagging approach to semantic mapping',inproceedings,Colm Conroy;Rob Brennan;Declan O'Sullivan;David Lewis
conf_esws_FaccaKT09,false,2;9,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-02121-3_64,2009,'Wsmx 1.0: a further step toward a complete semantic execution environment',inproceedings,Federico Michele Facca;Srdjan Komazec;Ioan Toma
conf_esws_Stavrakantonakis13,false,0;1,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-38288-8_53,2013,'Semantically assisted workflow patterns for the social web',inproceedings,Ioannis Stavrakantonakis
conf_esws_PaulheimHR13,false,1;3,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-38288-8_3,2013,'Towards evaluating interactive ontology matching tools',inproceedings,Heiko Paulheim;Sven Hertling;Dominique Ritze
conf_esws_TzitzikasTA08,false,1;5,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_51,2008,'On storage policies for semantic web repositories that support versioning',inproceedings,Yannis Tzitzikas;Yannis Theoharis;Dimitris Andreou
conf_esws_EtcheverryV12,false,3;4,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-30284-8_38,2012,'Enhancing olap analysis with web cubes',inproceedings,Lorena Etcheverry;Alejandro A. Vaisman
conf_esws_BurekG05,false,2;4,-1,ESWC,http://dx.doi.org/10.1007/11431053_26,2005,'Dually structured concepts in the semantic web: answer set programming approach',inproceedings,Patryk Burek;Rafal Grabos
conf_esws_HeppB07,false,3;5,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-72667-8_11,2007,"'Gentax: a generic methodology for deriving owl and rdf-s ontologies from hierarchical classifications, thesauri, and inconsistent taxonomies'",inproceedings,Martin Hepp;Jos de Bruijn
conf_esws_SchaibleGS16,false,5;11,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-34129-3_7,2016,'Termpicker: enabling the reuse of vocabulary terms by exploiting data from the linked open data cloud',inproceedings,Johann Schaible;Thomas Gottron;Ansgar Scherp
conf_esws_FischerGRSS06,false,5;10,-1,ESWC,http://dx.doi.org/10.1007/11762256_47,2006,'Ideas and improvements for semantic wikis',inproceedings,Jochen Fischer;Zeno Gantner;Steffen Rendle;Manuel Stritt;Lars Schmidt-Thieme
conf_esws_NunesDCKFN13,false,4;11,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-38288-8_37,2013,'Combining a co-occurrence-based and a semantic measure for entity linking',inproceedings,Bernardo Pereira Nunes;Stefan Dietze;Marco Antonio Casanova;Ricardo Kawase;Besnik Fetahu;Wolfgang Nejdl
conf_esws_SchaibleSS16,false,3;12,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-34129-3_14,2016,'Comparing vocabulary term recommendations using association rules and learning to rank: a user study',inproceedings,Johann Schaible;Pedro A. Szekely;Ansgar Scherp
conf_esws_DubeyDSHL16,false,10;16,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-34129-3_19,2016,'Asknow: a framework for natural language query formalization in sparql',inproceedings,Mohnish Dubey;Sourish Dasgupta;Ankit Sharma;Konrad Höffner;Jens Lehmann
conf_esws_HaaseHSS05,false,4;5,-1,ESWC,http://dx.doi.org/10.1007/11431053_33,2005,'Collaborative and usage-driven evolution of personal ontologies',inproceedings,Peter Haase 0001;Andreas Hotho;Lars Schmidt-Thieme;York Sure
conf_esws_NikolovdM12,false,4;6,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-30284-8_15,2012,'Unsupervised learning of link discovery configuration',inproceedings,Andriy Nikolov;Mathieu d'Aquin;Enrico Motta
conf_esws_KieferB08,false,3;8,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_35,2008,'The creation and evaluation of isparql strategies for matchmaking',inproceedings,Christoph Kiefer;Abraham Bernstein
conf_esws_BornHKKMSWZ08,false,3;5,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_56,2008,'Semantic annotation and composition of business processes with maestro',inproceedings,Matthias Born;Jörg Hoffmann 0001;Tomasz Kaczmarek;Marek Kowalkiewicz;Ivan Markovic;James Scicluna 0001;Ingo Weber;Xuan Zhou
conf_esws_Ceolin13,false,2;3,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-38288-8_50,2013,'Trusting semi-structured web data',inproceedings,Davide Ceolin
conf_esws_Knoblock09,false,0;0,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-02121-3_2,2009,'Discovering and building semantic models of web sources',inproceedings,Craig A. Knoblock
conf_esws_ThaiHD08,false,3;9,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_13,2008,'Ivea: an information visualization tool for personalized exploratory document collection analysis',inproceedings,VinhTuan Thai;Siegfried Handschuh;Stefan Decker
conf_esws_VirgilioM14,false,7;7,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-07443-6_15,2014,'Distributed keyword search over rdf via mapreduce',inproceedings,Roberto De Virgilio;Antonio Maccioni
conf_esws_BernsteinD07,false,2;6,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-72667-8_52,2007,'The next system: towards true dynamic adaptations of semantic web service compositions',inproceedings,Abraham Bernstein;Michael Dänzer
conf_esws_HyvonenVTS08,false,4;8,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_10,2008,'Building a national semantic web ontology and ontology service infrastructure -the finnonto approach',inproceedings,Eero Hyvönen;Kim Viljanen;Jouni Tuominen;Katri Seppälä
conf_esws_HellerT09,false,1;2,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-02121-3_68,2009,'Knowledge applications for life events: how the dutch government informs the public about rights and duties in the netherlands',inproceedings,Ronald Heller;Freek van Teeseling
conf_esws_GorlitzSS08,false,5;3,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_63,2008,'Tagster - tagging-based distributed content sharing',inproceedings,Olaf Görlitz;Sergej Sizov;Steffen Staab
conf_esws_Klinov08,false,0;10,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_66,2008,'Pronto: a non-monotonic probabilistic description logic reasoner',inproceedings,Pavel Klinov
conf_esws_BreslinHBD05,false,6;13,-1,ESWC,http://dx.doi.org/10.1007/11431053_34,2005,'Towards semantically-interlinked online communities',inproceedings,John G. Breslin;Andreas Harth;Uldis Bojars;Stefan Decker
conf_esws_Colpaert14,false,5;8,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-07443-6_56,2014,'Route planning using linked open data',inproceedings,Pieter Colpaert
conf_esws_Barkschat14,false,3;6,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-07443-6_60,2014,'Semantic information extraction on domain specific data sheets',inproceedings,Kai Barkschat
conf_esws_RoucesMH15a,false,9;14,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-18818-8_31,2015,'Framebase: representing n-ary relations using semantic frames',inproceedings,Jacobo Rouces;Gerard de Melo;Katja Hose
conf_esws_PreeceJPMESB06,false,19;10,-1,ESWC,http://dx.doi.org/10.1007/11762256_35,2006,'Managing information quality in e-science using semantic web technology',inproceedings,Alun D. Preece;Binling Jin;Edoardo Pignotti;Paolo Missier;Suzanne M. Embury;David Stead;Al Brown
conf_esws_BrauerL08,false,7;20,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_6,2008,'An ontology for software models and its practical implications for semantic web reasoning',inproceedings,Matthias Bräuer;Henrik Lochmann
conf_esws_PistoreST06,false,1;3,-1,ESWC,http://dx.doi.org/10.1007/11762256_45,2006,'A minimalist approach to semantic annotations for web processes compositions',inproceedings,Marco Pistore;Luca Spalazzi;Paolo Traverso
conf_esws_ZarembaV08,false,6;9,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_78,2008,'Wsmx: a solution for b2b mediation and discovery scenarios',inproceedings,Maciej Zaremba;Tomas Vitvar
conf_esws_Reiterer13,false,0;3,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-38288-8_52,2013,'Search result ontologies for digital libraries',inproceedings,Emanuel Reiterer
conf_esws_Weller16,false,3;8,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-34129-3_57,2016,'A semantic approach for process annotation and similarity analysis',inproceedings,Tobias Weller
conf_esws_SazedjP07,false,3;9,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-72667-8_35,2007,'Mining the web through verbs: a case study',inproceedings,Peyman Sazedj;Helena Sofia Pinto
conf_esws_KellerLLPF05,false,5;4,-1,ESWC,http://dx.doi.org/10.1007/11431053_1,2005,'Automatic location of services',inproceedings,Uwe Keller;Rubén Lara;Holger Lausen;Axel Polleres;Dieter Fensel
conf_esws_Farber13,false,3;4,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-38288-8_43,2013,'Ontology-supported document ranking for novelty search',inproceedings,Michael Färber
conf_esws_Rovera16,false,0;6,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-34129-3_53,2016,'A knowledge-based framework for events representation and reuse from historical archives',inproceedings,Marco Rovera
conf_esws_StaabSLG14,false,2;12,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-07443-6_1,2014,'Programming the semantic web',inproceedings,Steffen Staab;Stefan Scheglmann;Martin Leinberger;Thomas Gottron
conf_esws_GarciaASFC14,false,6;3,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-07443-6_5,2014,'Rdsz: an approach for lossless rdf stream compression',inproceedings,Norberto Fernández García;Jesús Arias-Fisteus;Luis Sánchez;Damaris Fuentes-Lorenzo;Óscar Corcho
conf_esws_NoppensL07,false,1;3,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-72667-8_58,2007,'Understanding large volumes of interconnected individuals by visual exploration',inproceedings,Olaf Noppens;Thorsten Liebig
conf_esws_StolzRH13,false,3;11,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-38288-8_42,2013,'Using bmecat catalogs as a lever for product master data on the semantic web',inproceedings,Alex Stolz;Benedicto Rodriguez-Castro;Martin Hepp
conf_esws_EllHS14,false,10;10,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-07443-6_29,2014,'Sparql query verbalization for explaining semantic search engine queries',inproceedings,Basil Ell;Andreas Harth;Elena Simperl
conf_esws_MaYQXPL06,false,18;13,-1,ESWC,http://dx.doi.org/10.1007/11762256_12,2006,'Towards a complete owl ontology benchmark',inproceedings,Li Ma;Yang Yang;Zhaoming Qiu;Guo Tong Xie;Yue Pan;Shengping Liu
conf_esws_GrootSW05,false,3;12,-1,ESWC,http://dx.doi.org/10.1007/11431053_22,2005,'Approximating description logic classification for semantic web reasoning',inproceedings,Perry Groot;Heiner Stuckenschmidt;Holger Wache
conf_esws_BuitelaarCHS09,false,8;14,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-02121-3_12,2009,'Towards linguistically grounded ontologies',inproceedings,Paul Buitelaar;Philipp Cimiano;Peter Haase 0001;Michael Sintek
conf_esws_KieselSEB08,false,3;4,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_65,2008,'Mymory: enhancing a semantic wiki with context annotations',inproceedings,Malte Kiesel;Sven Schwarz;Ludger van Elst;Georg Buscher
conf_esws_SiposBFGM09,false,1;2,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-02121-3_79,2009,'Demo: historyviz - visualizing events and relations extracted from wikipedia',inproceedings,Ruben Sipos;Abhijit Bhole;Blaz Fortuna;Marko Grobelnik;Dunja Mladenic
conf_esws_Bernstein12,false,0;2,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-30284-8_1,2012,'Semantic web/ld at a crossroads: into the garbage can or to theory?',inproceedings,Abraham Bernstein
conf_esws_Ba13,false,3;10,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-38288-8_47,2013,'Guided composition of tasks with logical information systems - application to data analysis workflows in bioinformatics',inproceedings,Mouhamadou Ba
conf_esws_Hartig12,false,6;41,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-30284-8_8,2012,'Sparql for a web of linked data: semantics and computability',inproceedings,Olaf Hartig
conf_esws_KaranastasiC07,false,5;7,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-72667-8_32,2007,'Ontology-driven semantic ranking for natural language disambiguation in the ontonl framework',inproceedings,Anastasia Karanastasi;Stavros Christodoulakis
conf_esws_StolpeS12,false,5;5,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-30284-8_12,2012,'Preserving information content in rdf using bounded homomorphisms',inproceedings,Audun Stolpe;Martin G. Skjæveland
conf_esws_LantzakiYTA14,false,3;8,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-07443-6_14,2014,'Generating synthetic rdf data with connected blank nodes for benchmarking',inproceedings,Christina Lantzaki;Thanos Yannakis;Yannis Tzitzikas;Anastasia Analyti
conf_esws_SonntagSBZ12,false,8;10,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-30284-8_52,2012,'Clinical trial and disease search with ad hoc interactive ontology alignments',inproceedings,Daniel Sonntag;Jochen Setz;Maha Ahmed Baker;Sonja Zillner
conf_esws_BeretaSK13,false,11;8,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-38288-8_18,2013,'Representation and querying of valid time of triples in linked geospatial data',inproceedings,Konstantina Bereta;Panayiotis Smeros;Manolis Koubarakis
conf_esws_KastenSS14,false,0;0,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-07443-6_11,2014,'A framework for iterative signing of graph data on the web',inproceedings,Andreas Kasten;Ansgar Scherp;Peter Schauß
conf_esws_NgomoSL14,false,4;4,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-07443-6_26,2014,'Unsupervised link discovery through knowledge base repair',inproceedings,Axel-Cyrille Ngonga Ngomo;Mohamed Ahmed Sherif;Klaus Lyko
conf_esws_AlsaremPCK15,false,8;12,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-18818-8_33,2015,"'Ranking entities in the age of two webs, an application to semantic snippets'",inproceedings,Mazen Alsarem;Pierre-Edouard Portier;Sylvie Calabretto;Harald Kosch
conf_esws_AlloccadM12,false,5;6,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-30284-8_37,2012,'Impact of using relationships between ontologies to enhance the ontology search results',inproceedings,Carlo Allocca;Mathieu d'Aquin;Enrico Motta
conf_esws_Jimenez-RuizGSSL08,false,1;2,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_16,2008,'Safe and economic re-use of ontologies: a logic-based methodology and tool support',inproceedings,Ernesto Jiménez-Ruiz;Bernardo Cuenca Grau;Ulrike Sattler;Thomas Schneider 0002;Rafael Berlanga Llavori
conf_esws_Ristoski15,false,7;9,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-18818-8_50,2015,"'Towards linked open data enabled data mining - strategies for feature generation, propositionalization, selection, and consolidation'",inproceedings,Petar Ristoski
conf_esws_EllefiBDT16,false,2;4,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-34129-3_3,2016,'Dataset recommendation for data linking: an intensional approach',inproceedings,Mohamed Ben Ellefi;Zohra Bellahsene;Stefan Dietze;Konstantin Todorov
conf_esws_CoppolaGGPP09,false,6;10,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-02121-3_13,2009,'Frame detection over the semantic web',inproceedings,Bonaventura Coppola;Aldo Gangemi;Alfio Massimiliano Gliozzo;Davide Picca;Valentina Presutti
conf_esws_SchmidtDRSST08,false,5;10,-1,ESWC,http://dx.doi.org/10.1007/978-3-540-68234-9_53,2008,'An user interface adaptation architecture for rich internet applications',inproceedings,Kay-Uwe Schmidt;Jörg Dörflinger;Tirdad Rahmani;Mehdi Sahbi;Ljiljana Stojanovic;Susan Marie Thomas
conf_esws_Walshe12,false,0;5,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-30284-8_69,2012,'Identifying complex semantic matches',inproceedings,Brian Walshe
conf_esws_RaimondS12,false,4;6,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-30284-8_24,2012,'Evaluation of the music ontology framework',inproceedings,Yves Raimond;Mark B. Sandler
conf_esws_BruijnLPF06,false,6;17,-1,ESWC,http://dx.doi.org/10.1007/11762256_43,2006,'The web service modeling language wsml: an overview',inproceedings,Jos de Bruijn;Holger Lausen;Axel Polleres;Dieter Fensel
conf_esws_ChevalierS12,false,8;25,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-30284-8_47,2012,'Product customization as linked data',inproceedings,Edouard Chevalier;François-Paul Servant
conf_esws_CanoSAM16,false,5;15,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-34129-3_22,2016,'Semantic topic compass - classification based on unsupervised feature ambiguity gradation',inproceedings,Amparo Elizabeth Cano;Hassan Saif;Harith Alani;Enrico Motta
conf_esws_Costabello14,false,4;8,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-07443-6_4,2014,'Error-tolerant rdf subgraph matching for adaptive presentation of linked data on mobile',inproceedings,Luca Costabello
conf_esws_BrennanFMBTWFCG16,false,14;9,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-34129-3_42,2016,'Building the seshat ontology for a global history databank',inproceedings,Rob Brennan;Kevin Feeney;Gavin Mendel-Gleason;Bojan Bozic;Peter Turchin;Harvey Whitehouse;Pieter Francois;Thomas E. Currie;Stephanie Grohmann
conf_esws_Philipp15,false,1;5,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-18818-8_49,2015,'Sequential decision making with medical interpretation algorithms in the semantic web',inproceedings,Patrick Philipp
conf_esws_TzitzikasMMFAMZ14,false,10;14,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-07443-6_48,2014,'Matware : constructing and exploiting domain specific warehouses by aggregating semantic data',inproceedings,Yannis Tzitzikas;Nikos Minadakis;Yannis Marketakis;Pavlos Fafalios;Carlo Allocca;Michalis Mountantonakis;Ioanna Zidianaki
conf_esws_Lam12,false,0;0,-1,ESWC,http://dx.doi.org/10.1007/978-3-642-30284-8_5,2012,'Musubi: a decentralized mobile social web',inproceedings,Monica S. Lam
conf_esws_BeekSH16,false,2;12,-1,ESWC,http://dx.doi.org/10.1007/978-3-319-34129-3_25,2016,'A contextualised semantics for owl: sameas',inproceedings,Wouter Beek;Stefan Schlobach;Frank van Harmelen
